Name	Position	Rotation	Radius
Thr_B_01	-461176,0,702604	0,0	839.8289795
Thr_e_14	-443438,0,680221	0,0	1259.73999
Thr_e_15	-437688,0,679865	0,0	613.7210083
Thr_e_16	-442630,0,685841	0,0	710.6240234
Thr_e_17	-441855,0,686616	0,0	969.03302
Thr_e_18	-440789,0,687198	0,0	807.5280151
Thr_e_19	-437850,0,686810	0,0	904.4310303
Thr_e_20	-436493,0,686035	0,0	1162.839966
Thr_e_21	-434684,0,685906	0,0	1033.640015
Thr_e_22	-430356,0,689362	0,0	1841.160034
Thr_e_23	-433004,0,694498	0,0	2099.570068
Thr_e_24	-429484,0,695273	0,0	2551.790039
Thr_e_25	-431971,0,697728	0,0	2034.969971
Thr_e_26	-429936,0,683774	0,0	2487.179932
Thr_e_27	-427093,0,681351	0,0	2519.48999
Thr_e_28	-425608,0,676118	0,0	2519.48999
Thr_e_29	-427320,0,672662	0,0	2034.969971
Thr_e_30	-431454,0,675699	0,0	2228.780029
Thr_e_31	-431842,0,678896	0,0	1873.459961
Thr_e_32	-433069,0,670175	0,0	1292.040039
Thr_e_33	-437817,0,663360	0,0	1033.640015
Thr_e_34	-439045,0,660614	0,0	1324.349976
Thr_e_35	-438883,0,658256	0,0	1421.25
Thr_e_36	-440434,0,659354	0,0	1098.23999
Thr_e_37	-441532,0,654994	0,0	969.03302
bfi001_01	-380034,0,-494771	0,0	2422.580078
bfi001_02	-375896,0,-495087	0,0	2261.080078
bfi001_03	-377802,0,-491663	0,0	2357.97998
bfi001_04	-372278,0,-494829	0,0	2099.570068
bfi001_05	-368758,0,-494570	0,0	2099.570068
bfi001_06	-374023,0,-491986	0,0	2164.169922
bfi001_07	-375767,0,-488239	0,0	2261.080078
bfi001_08	-370470,0,-491437	0,0	2228.780029
bfi001_09	-372278,0,-481650	0,0	2357.97998
bfi001_10	-366077,0,-486011	0,0	2228.780029
bfi002_01	-364494,0,-494183	0,0	2680.98999
bfi002_02	-365075,0,-489499	0,0	2422.580078
bfi002_03	-360941,0,-491114	0,0	2648.689941
bfi002_04	-361458,0,-486657	0,0	2551.790039
bfi002_05	-363363,0,-482522	0,0	2810.199951
bfi002_06	-367466,0,-480746	0,0	2745.590088
bfi002_07	-370082,0,-485203	0,0	2680.98999
bfi002_08	-374959,0,-484622	0,0	2551.790039
bfi002_09	-371697,0,-477709	0,0	2680.98999
bfi002_10	-372408,0,-488336	0,0	1970.369995
bfi002_11	-368338,0,-488788	0,0	1518.150024
bfi002_12	-375832,0,-480422	0,0	2067.27002
bfi003_01	-377899,0,-467760	0,0	1002.669983
bfi003_02	-381613,0,-470474	0,0	1021.25
bfi003_03	-383487,0,-473122	0,0	1053.550049
bfi003_04	-384068,0,-476579	0,0	1033.640015
bfi003_05	-378997,0,-465144	0,0	1227.439941
bfi003_06	-383132,0,-479518	0,0	839.8289795
bfi003_07	-382906,0,-482587	0,0	807.5280151
bfi003_08	-383325,0,-485042	0,0	710.6240234
bfi003_09	-380192,0,-468019	0,0	1033.640015
bfi003_10	-385005,0,-487787	0,0	1098.23999
bfi004_01	-383713,0,-462689	0,0	1388.949951
bfi004_02	-386459,0,-464660	0,0	1292.040039
bfi004_03	-388235,0,-467760	0,0	1453.550049
bfi004_04	-390335,0,-470312	0,0	1421.25
bfi004_05	-391465,0,-473575	0,0	1388.949951
bfi004_06	-391530,0,-477160	0,0	1421.25
bfi004_07	-391045,0,-481101	0,0	1518.150024
bfi004_08	-394017,0,-482684	0,0	1518.150024
bfi004_09	-391562,0,-483846	0,0	1388.949951
bfi004_10	-393371,0,-486334	0,0	1388.949951
bfi003_11	-387751,0,-490274	0,0	2034.969971
bfi004_11	-391175,0,-488918	0,0	1421.25
bfi004_12	-391304,0,-493052	0,0	2325.679932
bfi004_13	-394922,0,-495636	0,0	2422.580078
bfd001_01	-379384,0,-446588	0,0	672.9400024
bfd001_02	-382883,0,-446498	0,0	695.3709717
bfd001_03	-375907,0,-446454	0,0	695.3709717
bfd001_04	-382973,0,-444457	0,0	672.9400024
bfd001_05	-375817,0,-444435	0,0	605.6459961
bfd001_06	-383063,0,-441833	0,0	605.6459961
bfd001_07	-375773,0,-442035	0,0	605.6459961
bfd001_08	-385979,0,-442909	0,0	1054.27002
bfd001_08	-386068,0,-445960	0,0	1031.839966
bfd001_09	-388289,0,-445781	0,0	1031.839966
bfd001_10	-388334,0,-442887	0,0	1009.409973
bfd001_11	-387168,0,-444390	0,0	1144
bfd001_12	-372901,0,-442977	0,0	1054.27002
bfd001_13	-372834,0,-445938	0,0	1031.839966
bfd001_14	-370434,0,-445960	0,0	1009.409973
bfd001_15	-370456,0,-442842	0,0	1009.409973
bfd001_16	-371690,0,-444412	0,0	1121.569946
bfd002_01	-383085,0,-440285	0,0	605.6459961
bfd002_02	-375750,0,-440128	0,0	598.1680298
bfd002_03	-382966,0,-437549	0,0	654.2470093
bfd002_04	-375825,0,-437586	0,0	579.4760132
bfd002_05	-383003,0,-436072	0,0	598.1680298
bfd002_06	-375788,0,-435885	0,0	616.8610229
bfd002_07	-388518,0,-439194	0,0	1028.099976
bfd002_08	-385957,0,-439268	0,0	1028.099976
bfd002_09	-388405,0,-436894	0,0	1009.409973
bfd002_10	-385994,0,-436838	0,0	1009.409973
bfd002_11	-387190,0,-438035	0,0	1028.099976
bfd002_12	-372722,0,-439212	0,0	1028.099976
bfd002_13	-370348,0,-439231	0,0	1009.409973
bfd002_14	-372797,0,-436745	0,0	1046.790039
bfd002_15	-370404,0,-436801	0,0	1009.409973
bfd002_16	-371563,0,-437941	0,0	1009.409973
bfd003_01	-386069,0,-433249	0,0	1009.409973
bfd003_02	-383396,0,-433324	0,0	1009.409973
bfd003_03	-386013,0,-430688	0,0	1046.790039
bfd003_04	-383508,0,-430819	0,0	1084.180054
bfd003_05	-384816,0,-432072	0,0	1084.180054
bfd003_06	-375283,0,-433287	0,0	1046.790039
bfd003_07	-372760,0,-433361	0,0	1028.099976
bfd003_08	-375302,0,-430913	0,0	1046.790039
bfd003_09	-372741,0,-430838	0,0	1065.48999
bfd003_10	-374031,0,-432053	0,0	1009.409973
bfd004_01	-381283,0,-427230	0,0	1009.409973
bfd004_02	-377358,0,-427324	0,0	1046.790039
bfd004_03	-381358,0,-425286	0,0	1028.099976
bfd004_04	-377264,0,-425398	0,0	1028.099976
bfd004_05	-379302,0,-425193	0,0	1065.48999
bfd004_06	-379414,0,-427099	0,0	1327.189941
bfd004_07	-379414,0,-430371	0,0	672.9400024
bfd004_08	-383657,0,-427810	0,0	616.8610229
bfd004_09	-375171,0,-427810	0,0	579.4760132
bfd005_01	-381856,0,-420133	0,0	1012.109985
bfd005_02	-376938,0,-420198	0,0	1006.030029
bfd005_03	-381817,0,-416195	0,0	1016.849976
bfd005_04	-376852,0,-416055	0,0	1006.030029
bfd005_05	-381774,0,-418186	0,0	1016.849976
bfd005_06	-376906,0,-418132	0,0	1060.119995
bfd005_07	-379459,0,-420122	0,0	1016.849976
bfd005_08	-380389,0,-418694	0,0	1049.300049
bfd005_09	-378474,0,-418802	0,0	1070.939941
bfd005_10	-380357,0,-416790	0,0	995.21698
bfd005_11	-378464,0,-416823	0,0	1016.849976
bfd005_12	-379491,0,-434185	0,0	605.7839966
bfd005_13	-379318,0,-433287	0,0	551.6959839
bfd101_01	-340010,0,-427941	0,0	1129.349976
bfd101_02	-345401,0,-426355	0,0	1116.369995
bfd101_03	-342058,0,-429181	0,0	1194.26001
bfd101_04	-345019,0,-428221	0,0	1142.339966
bfd101_05	-340645,0,-430352	0,0	1194.26001
bfd101_06	-344077,0,-430570	0,0	1194.26001
bfd101_07	-343561,0,-428127	0,0	1158.949951
bfd101_08	-342440,0,-431155	0,0	1121.569946
bfd102_01	-342888,0,-432883	0,0	1207.23999
bfd102_02	-342911,0,-437010	0,0	1220.219971
bfd102_03	-345427,0,-435541	0,0	1246.180054
bfd102_04	-343382,0,-434879	0,0	1220.219971
bfd102_05	-344952,0,-438064	0,0	1246.180054
bfd102_06	-345311,0,-441227	0,0	1285.130005
bfd102_07	-346746,0,-439545	0,0	1220.219971
bfd102_08	-347509,0,-437683	0,0	1246.180054
bfd102_09	-338873,0,-435148	0,0	1271.109985
bfd102_10	-341049,0,-434744	0,0	1271.109985
bfd102_11	-343000,0,-439343	0,0	1215.030029
bfd102_12	-342709,0,-441721	0,0	1252.420044
bfd102_13	-340802,0,-439006	0,0	1289.800049
bfd102_14	-340510,0,-436786	0,0	1215.030029
bfd102_15	-336271,0,-438625	0,0	1233.719971
bfd102_16	-340152,0,-441541	0,0	1252.420044
bfd102_17	-338200,0,-437279	0,0	1256.150024
bfd102_18	-338581,0,-439590	0,0	1278.589966
bfd102_19	-336697,0,-440801	0,0	1233.719971
bfd101_09	-351627,0,-438921	0,0	861.3629761
bfd101_10	-352166,0,-442259	0,0	942.1149902
bfd101_11	-355853,0,-442393	0,0	1318.959961
bfd101_12	-357818,0,-444601	0,0	1211.290039
bfd101_13	-358868,0,-442178	0,0	1292.040039
bfd101_14	-357495,0,-440186	0,0	1265.130005
bfd103_01	-351681,0,-445004	0,0	834.4450073
bfd103_02	-349178,0,-445597	0,0	726.7750244
bfd103_03	-347294,0,-446485	0,0	699.8569946
bfd103_04	-347294,0,-449177	0,0	646.0219727
bfd103_05	-333000,0,-438356	0,0	753.6920166
bfd103_06	-329070,0,-438571	0,0	726.7750244
bfd103_07	-329232,0,-442124	0,0	699.8569946
bfd103_08	-328559,0,-444708	0,0	726.7750244
bfd103_09	-325302,0,-444816	0,0	699.8569946
bfd103_10	-324064,0,-447938	0,0	646.0219727
bfd103_11	-324091,0,-450226	0,0	646.0219727
bfd103_12	-324844,0,-454560	0,0	699.8569946
bfd103_13	-319999,0,-448934	0,0	1076.699951
bfd103_14	-318384,0,-451518	0,0	995.9509888
bfd103_15	-319515,0,-450361	0,0	969.03302
bfd103_16	-317604,0,-449473	0,0	1049.790039
bfd103_17	-318626,0,-447615	0,0	1022.869995
bfd103_18	-348263,0,-457521	0,0	2045.73999
bfd103_19	-348909,0,-452353	0,0	2018.819946
bfd103_20	-344925,0,-456444	0,0	2072.649902
bfd103_21	-345759,0,-453160	0,0	2045.73999
bfd103_22	-349312,0,-455072	0,0	2072.649902
bfd104_01	-335638,0,-457144	0,0	2126.48999
bfd104_02	-330955,0,-457279	0,0	2099.570068
bfd104_03	-336311,0,-452864	0,0	2126.48999
bfd104_04	-330228,0,-453268	0,0	2072.649902
bfd104_05	-333485,0,-454722	0,0	2072.649902
bfd104_06	-332489,0,-474237	0,0	2153.409912
bfd104_07	-335504,0,-467938	0,0	2018.819946
bfd104_08	-333054,0,-466781	0,0	2018.819946
bfd104_09	-331816,0,-470361	0,0	2072.649902
bfd104_10	-335235,0,-471841	0,0	2099.570068
sc001_01	-354911,0,-29800.699219	0,0	538.3519897
sc001_02	-353781,0,-29746.800781	0,0	538.3519897
sc001_03	-354373,0,-29047	0,0	807.5280151
sc001_04	-354319,0,-27916.5	0,0	807.5280151
sc001_05	-354319,0,-24255.699219	0,0	1022.869995
sc001_06	-355773,0,-24309.5	0,0	861.3629761
sc001_07	-352758,0,-24255.699219	0,0	861.3629761
sc001_08	-354158,0,-19464.300781	0,0	1130.540039
sc001_09	-354265,0,-21025.599609	0,0	1184.369995
sc001_10	-355934,0,-19841.199219	0,0	1076.699951
sc001_11	-352489,0,-19895	0,0	1076.699951
sc001_12	-355019,0,-18280	0,0	1022.869995
sc001_13	-353242,0,-18280	0,0	1022.869995
sc001_14	-354104,0,-9020.30957	0,0	1561.219971
sc001_15	-355503,0,-11066.099609	0,0	1399.709961
sc001_16	-352866,0,-11227.599609	0,0	1453.550049
sc001_17	-356580,0,-8589.629883	0,0	1507.380005
sc001_18	-352327,0,-7297.589844	0,0	1399.709961
sc001_19	-354750,0,-6651.569824	0,0	1453.550049
sc001_20	-351574,0,-9289.490234	0,0	1453.550049
sc001_21	-354265,0,-14188.5	0,0	646.0219727
sc001_22	-354265,0,-16449.599609	0,0	753.6920166
sc001_23	-361856,0,-8535.799805	0,0	807.5280151
sc001_24	-361156,0,-9827.839844	0,0	807.5280151
sc001_25	-360995,0,-7405.259766	0,0	753.6920166
sc001_26	-346298,0,-8481.959961	0,0	753.6920166
sc001_27	-347105,0,-9504.830078	0,0	807.5280151
sc001_28	-346836,0,-7459.100098	0,0	807.5280151
sc001_29	-354427,0,-1483.390015	0,0	646.0219727
sc001_30	-355234,0,-2129.409912	0,0	753.6920166
sc001_31	-353673,0,-2183.25	0,0	753.6920166
a1403_1	-405723,0,89507.5	0,0	3000
a1201_1	-397490,0,36854.101563	0,0	2500
a1401_1	-399536,0,63552.898438	0,0	3000
a1401_2	-397867,0,68614.398438	0,0	2800
a1402_1	-400281,0,82344.398438	0,0	3000
a1402_2	-395071,0,81925.703125	0,0	2973.889893
a1402_3	-397397,0,87135.296875	0,0	2973.889893
a1501_1	-315124,0,62027.300781	0,0	3000
a1501_2	-317859,0,78158.203125	0,0	3000
a1502_1	-320370,0,97089.203125	0,0	3000
hgu007_1	-379128,0,97484.796875	0,0	1200
hgu007_2	-379191,0,98837	0,0	1200
hgu007_3	-377577,0,98151.796875	0,0	1200
hgu009_1	-333510,0,88655.898438	0,0	1200
hgu009_2	-333488,0,89802.5	0,0	1200
hgu009_3	-335111,0,89261.601563	0,0	1200
hcr004_3	-353434,0,98717	0,0	1821.780029
hcr004_4	-340875,0,90383.296875	0,0	1434.170044
hcr004_5	-356535,0,83483.796875	0,0	1279.119995
hcr004_6	-366962,0,78212.296875	0,0	2868.340088
hcr004_7	-373822,0,99104.601563	0,0	1938.069946
a1201_2	-394280,0,34342.300781	0,0	2511.72998
a1201_3	-391815,0,38812.199219	0,0	2558.25
a1201_4	-390550,0,34855.398438	0,0	2000.079956
a1201_5	-389231,0,37924	0,0	2000
a1202_4	-408048,0,42296.199219	0,0	2511.72998
a1202_6	-409165,0,48529	0,0	1767.52002
a1401_3	-389478,0,66236.703125	0,0	3023.379883
a1401_4	-393112,0,69937.796875	0,0	2976.870117
a1401_5	-394234,0,64669.199219	0,0	3023.379883
a1402_4	-393071,0,85693.296875	0,0	1860.540039
a1402_5	-397862,0,77646.5	0,0	2511.72998
a1402_6	-396575,0,93406.703125	0,0	2325.679932
a1403_2	-403816,0,93879.703125	0,0	3069.899902
a1501_3	-315458,0,67608.898438	0,0	3069.899902
a1501_4	-309374,0,71571.898438	0,0	3069.899902
a1501_5	-310881,0,74306.898438	0,0	3023.379883
a1501_6	-317412,0,72688.203125	0,0	3023.379883
a1501_7	-318184,0,83507.203125	0,0	3023.379883
a1508_2	-309951,0,98019.398438	0,0	3069.899902
e121_1	-389366,0,36389.601563	0,0	1550.449951
e125_1	-391788,0,65272.101563	0,0	1808.449951
a1405_7	-403397,0,101648	0,0	3209.439941
a1403_3	-408746,0,94149.5	0,0	3068.600098
a1508_1	-308835,0,102764	0,0	3000
a1404_1	-396280,0,107555	0,0	3000
a1404_2	-398606,0,112160	0,0	3000
a1407_1	-399490,0,124672	0,0	3000
a1408_1	-401350,0,136347	0,0	3000
a1410_1	-387396,0,155882	0,0	3000
a1410_2	-388745,0,150673	0,0	3000
a1411_1	-374791,0,131602	0,0	3000
a1411_2	-369256,0,131835	0,0	3000
a1412_1	-374233,0,148487	0,0	3000
a1412_2	-378280,0,149929	0,0	3000
a1413_1	-402364,0,171148	0,0	3000
a1413_2	-399908,0,176004	0,0	3000
a1415_1	-385993,0,171394	0,0	3000
a1415_2	-381691,0,168139	0,0	3000
a1415_3	-384520,0,176162	0,0	3000
a1415_4	-380799,0,173294	0,0	3000
a1417_1	-398513,0,195698	0,0	3000
a1418_1	-385528,0,195698	0,0	3000
a1419_1	-362737,0,194612	0,0	3000
a1420_1	-342027,0,188730	0,0	3000
a1424_1	-323887,0,122086	0,0	3000
a1425_1	-336069,0,131070	0,0	3000
a1425_2	-340688,0,133363	0,0	3000
a1426_1	-311462,0,130413	0,0	3000
a1427_1	-325022,0,136548	0,0	3000
a1428_1	-345216,0,146238	0,0	3000
a1429_1	-324860,0,150773	0,0	3000
a1431_1	-330901,0,162531	0,0	3000
a1431_2	-335766,0,181139	0,0	2500
a1503_1	-319207,0,107415	0,0	2800
a1503_2	-311672,0,116020	0,0	2491.639893
s101_1	-311778,0,199193	0,0	2500
z001_1	-340875,0,139223	0,0	3000
hgu008_1	-353742,0,123086	0,0	1200
hgu008_2	-352636,0,123091	0,0	1200
hgu008_3	-353220,0,121770	0,0	1200
hcr004_1	-348162,0,107787	0,0	1860.540039
hcr004_2	-370024,0,104260	0,0	3876.129883
a1405_2	-408514,0,108811	0,0	3023.379883
a1405_4	-406048,0,105601	0,0	3023.379883
a1404_3	-393629,0,113090	0,0	3069.899902
a1404_4	-388838,0,114857	0,0	3023.379883
a1404_5	-402560,0,115229	0,0	3023.379883
a1407_2	-394234,0,123462	0,0	2976.870117
a1407_3	-392234,0,118997	0,0	2976.870117
a1407_4	-390373,0,127137	0,0	3023.379883
a1407_5	-388652,0,122672	0,0	3069.899902
a1407_6	-385257,0,126672	0,0	3023.379883
a1407_7	-404560,0,127044	0,0	3069.899902
a1408_2	-396374,0,134207	0,0	3023.379883
a1408_3	-391342,0,136005	0,0	3069.899902
a1408_4	-396265,0,139106	0,0	3023.379883
a1408_5	-390722,0,141703	0,0	2984.620117
a1411_3	-364791,0,134765	0,0	3023.379883
a1411_4	-367256,0,139789	0,0	3023.379883
a1411_5	-370279,0,136393	0,0	3023.379883
a1411_6	-372373,0,141045	0,0	3069.899902
a1411_7	-376047,0,136347	0,0	3023.379883
a1411_8	-380605,0,138672	0,0	3023.379883
a1409_3	-404327,0,152487	0,0	3023.379883
a1409_4	-408839,0,148812	0,0	3023.379883
a1409_5	-398932,0,151184	0,0	2558.25
a1409_6	-395536,0,149510	0,0	2558.25
a1409_7	-398281,0,155650	0,0	2511.72998
a1409_8	-395222,0,154345	0,0	2511.72998
a1409_9	-392513,0,152905	0,0	2511.72998
a1409_10	-402119,0,156826	0,0	2500
a1413_3	-406048,0,175502	0,0	3023.379883
a1413_4	-399294,0,180358	0,0	3069.899902
a1413_5	-396141,0,181139	0,0	3116.409912
a1413_6	-409397,0,180442	0,0	2511.72998
a1413_7	-403417,0,180856	0,0	4093.199951
a1413_8	-398960,0,185214	0,0	2500
a1415_5	-379482,0,178333	0,0	3062.139893
a1415_6	-371962,0,164611	0,0	3023.379883
a1415_7	-366690,0,162441	0,0	3023.379883
a1415_8	-367089,0,166906	0,0	3036.300049
a1415_9	-358124,0,163836	0,0	2971.699951
a1415_10	-355721,0,169185	0,0	3036.300049
a1415_11	-353783,0,159921	0,0	3004
a1415_12	-349984,0,168642	0,0	3004
a1415_13	-344080,0,166342	0,0	3004
a1412_3	-365172,0,154779	0,0	3036.300049
a1412_4	-360585,0,152518	0,0	3036.300049
a1412_5	-358292,0,147899	0,0	3036.300049
a1412_6	-355999,0,152065	0,0	3100.909912
a1415_14	-348055,0,161101	0,0	3165.51001
a1415_15	-343337,0,160916	0,0	3036.300049
a1425_3	-331224,0,129584	0,0	3133.209961
a1424_2	-319821,0,123253	0,0	3004
a1424_3	-315531,0,128179	0,0	3068.600098
a1424_4	-315913,0,131548	0,0	3062.139893
a1424_5	-320928,0,130291	0,0	2500
a1427_2	-328966,0,137937	0,0	3062.139893
a1428_2	-341960,0,149417	0,0	3139.669922
a1428_3	-337387,0,147052	0,0	3023.379883
a1428_4	-335797,0,152440	0,0	3023.379883
a1429_2	-319789,0,153370	0,0	3062.139893
a1429_3	-315215,0,155502	0,0	3023.379883
a1429_4	-312928,0,151161	0,0	3023.379883
a1429_5	-314169,0,146704	0,0	3062.139893
a1429_6	-325226,0,146422	0,0	3062.139893
a1429_7	-317812,0,142905	0,0	3023.379883
a1429_8	-321986,0,144119	0,0	1589.209961
a1432_4	-307269,0,169224	0,0	1550.449951
a1431_3	-328187,0,165890	0,0	3036.300049
a1431_4	-323148,0,167118	0,0	3068.600098
a1431_5	-320112,0,171672	0,0	3004
a1431_6	-316171,0,170186	0,0	3004
a1431_7	-321727,0,162919	0,0	3068.600098
a1431_8	-332324,0,182860	0,0	2046.599976
a1431_9	-330138,0,174953	0,0	2279.169922
a1431_10	-326510,0,177465	0,0	1860.540039
a1416_4	-409173,0,194109	0,0	3062.139893
a1419_4	-361690,0,198527	0,0	3023.379883
a1419_5	-361419,0,203295	0,0	3023.379883
a1419_6	-357000,0,198062	0,0	3023.379883
a1419_7	-356884,0,202714	0,0	3062.139893
a1419_8	-352426,0,201590	0,0	3062.139893
a1417_2	-395063,0,191860	0,0	3023.379883
a1418_2	-381730,0,198644	0,0	3023.379883
a1418_3	-379365,0,195504	0,0	3023.379883
a1418_4	-375877,0,191473	0,0	3023.379883
a1418_5	-390567,0,201279	0,0	3023.379883
a1418_6	-360837,0,177344	0,0	3036.300049
a1418_7	-359832,0,182256	0,0	3036.300049
a1418_8	-355646,0,179297	0,0	3000
a1418_9	-352026,0,189050	0,0	3036.300049
a1418_10	-354739,0,186498	0,0	2067.27002
a1431_11	-326454,0,161325	0,0	3014.77002
a1402_7	-339459,0,191465	0,0	3023.379883
a1407_8	-336495,0,188605	0,0	3023.379883
a1407_9	-335552,0,192191	0,0	2000
a1503_3	-308788,0,119369	0,0	2511.72998
e126_1	-396375,0,152320	0,0	1607.51001
e128_1	-348201,0,165464	0,0	1730.310059
e129_1	-405516,0,177599	0,0	1562.859985
e130_1	-359163,0,179576	0,0	1507.040039
e133_1	-313243,0,129255	0,0	1507.040039
e135_1	-316184,0,151277	0,0	1674.48999
a1407_10	-382117,0,130424	0,0	3023.379883
a1404_6	-397570,0,118569	0,0	3068.600098
a1404_7	-402959,0,120480	0,0	3014.77002
a1411_9	-377172,0,141341	0,0	3014.77002
a1411_10	-381613,0,143835	0,0	3139.669922
a1408_6	-401304,0,140502	0,0	3062.139893
a1408_7	-406304,0,138409	0,0	3139.669922
a1408_8	-404444,0,143137	0,0	2945.860107
a1412_7	-380224,0,154391	0,0	2907.100098
a1405_5	-408316,0,102499	0,0	2907.100098
na001_1	-405898,0,169219	0,0	3000
na001_2	-404193,0,166258	0,0	2196.47998
na001_3	-407423,0,186087	0,0	2500
na001_4	-404553,0,186622	0,0	1800
na001_5	-406547,0,167368	0,0	2523.52002
na002_1	-409150,0,201771	0,0	2907.100098
na002_2	-404467,0,200264	0,0	2799.429932
na002_3	-407105,0,200102	0,0	2799.429932
na002_4	-401775,0,194342	0,0	2584.090088
na002_5	-394454,0,195472	0,0	2476.419922
a1423_5	-388203,0,204781	0,0	3062.139893
TL01a_01	-391381,0,185426	0,0	1627.97998
TL01a_02	-389753,0,187170	0,0	1627.97998
TL01a_03	-388125,0,188876	0,0	1627.97998
TL01a_04	-401692,0,187248	0,0	1627.97998
TLB_01	-342718,0,200506	0,0	1162.839966
TL03a_01	-344306,0,200452	0,0	1641.969971
TL03a_02	-341749,0,198891	0,0	1857.310059
TL03a_03	-344064,0,198326	0,0	1426.630005
a1422_2	-407946,0,218815	0,0	2248.159912
a1419_3	-365062,0,205776	0,0	3000
a1423_1	-394941,0,232323	0,0	2500
s101_5	-316029,0,214536	0,0	1900
s110_1	-310913,0,268259	0,0	2500
s110_2	-328667,0,268186	0,0	2500
s111_1	-310680,0,259654	0,0	2000
s111_2	-329867,0,259383	0,0	2000
s112_1	-309634,0,246243	0,0	2700
s112_2	-330371,0,245157	0,0	2000
s112_3	-308820,0,236475	0,0	2500
s112_4	-327574,0,236404	0,0	2500
s113_1	-323407,0,231365	0,0	1446.76001
s113_2	-309323,0,231048	0,0	1500
a1423_2	-396730,0,236087	0,0	1899.300049
a1423_4	-398707,0,227676	0,0	3062.139893
a1423_6	-379482,0,216571	0,0	3062.139893
a1423_7	-373571,0,213890	0,0	3062.139893
a1423_8	-370062,0,217714	0,0	2000
a1419_9	-366070,0,209768	0,0	1899.300049
s110_3	-313587,0,269732	0,0	2000
s112_5	-324344,0,233916	0,0	2519.48999
s112_6	-311184,0,234614	0,0	1300
s112_7	-325138,0,245933	0,0	2800
s112_8	-314014,0,238180	0,0	1550.449951
s112_9	-315990,0,241475	0,0	1356.650024
s112_10	-322879,0,254817	0,0	2015.589966
s112_11	-317474,0,254862	0,0	2093.110107
s112_12	-316727,0,234420	0,0	1124.079956
s112_13	-334092,0,249886	0,0	1395.410034
s112_14	-333394,0,237211	0,0	1279.119995
s113_3	-322115,0,227288	0,0	1085.319946
s113_4	-329053,0,231630	0,0	1162.839966
s113_5	-343007,0,222598	0,0	2054.350098
s113_6	-345565,0,224730	0,0	2054.350098
s113_7	-344441,0,226901	0,0	2015.589966
s113_8	-341511,0,225269	0,0	2015.589966
s113_9	-339377,0,224023	0,0	1279.119995
s112_15	-318471,0,246475	0,0	1627.97998
e132_1	-396601,0,236468	0,0	1507.040039
e179_1	-345113,0,225839	0,0	1012.52002
e180_1	-326443,0,234885	0,0	1001.330017
e181_1	-308793,0,238038	0,0	1054.27002
s112_16	-308882,0,239810	0,0	2153.409912
s111_3	-320210,0,254054	0,0	1233.719971
e182_1	-327657,0,268948	0,0	1076.699951
s110_4	-326356,0,269891	0,0	1996.390015
e183_1	-312382,0,269016	0,0	1009.409973
e184_1	-320233,0,255115	0,0	996.9470215
na003_1	-401816,0,225229	0,0	2602.030029
na003_2	-403297,0,226978	0,0	2500
na003_3	-404239,0,223569	0,0	2000
na003_4	-396074,0,229356	0,0	2108.540039
na003_4	-393696,0,230478	0,0	1839.369995
dg001_07	-361787,0,369194	0,0	1500
dg001_08	-361768,0,371699	0,0	1500
dg001_09	-370367,0,362502	0,0	1500
dg001_10	-368759,0,362502	0,0	1500
dg001_11	-370292,0,378746	0,0	1500
dg001_12	-368628,0,378727	0,0	1500
dg001_13	-340740,0,390523	0,0	1500
dg001_14	-339105,0,390601	0,0	1500
gcr001_24	-351396,0,383565	0,0	5581.629883
gcr001_25	-349070,0,371937	0,0	7860.790039
gcr001_26	-343721,0,379379	0,0	3767.600098
gcr001_28	-343442,0,365425	0,0	5674.660156
gcr001_29	-351303,0,375100	0,0	5163.009766
gcr001_30	-355163,0,380682	0,0	4744.379883
gcr001_32	-333674,0,370263	0,0	3814.110107
gcr001_33	-349396,0,362216	0,0	4372.279785
bfs001_01	-266267,0,-434221	0,0	1054.27002
bfs001_02	-264996,0,-434034	0,0	1076.699951
bfs001_03	-268416,0,-436315	0,0	1076.699951
bfs001_04	-266921,0,-435548	0,0	1031.839966
bfs001_05	-267351,0,-437810	0,0	1099.130005
bfs001_06	-264734,0,-435567	0,0	1009.409973
bfs001_07	-266454,0,-438763	0,0	1031.839966
bfs001_08	-263351,0,-434913	0,0	1054.27002
bfs001_09	-265321,0,-439679	0,0	1009.409973
bfs001_10	-262808,0,-435776	0,0	1009.409973
bfs001_11	-263257,0,-440173	0,0	1009.409973
bfs001_12	-261978,0,-437302	0,0	1054.27002
bfs001_13	-261597,0,-439186	0,0	1054.27002
bfs001_14	-266267,0,-436707	0,0	1054.27002
bfs001_15	-265500,0,-441451	0,0	1009.409973
bfs001_16	-263908,0,-441810	0,0	1009.409973
bfs001_17	-266465,0,-443156	0,0	1009.409973
bfs001_18	-264715,0,-443425	0,0	1076.699951
bfs001_19	-263885,0,-445040	0,0	1166.430054
bfs002_09	-267048,0,-445063	0,0	1300
bfs002_10	-265500,0,-446364	0,0	1300
bfs002_01	-268035,0,-447284	0,0	1547.76001
bfs002_02	-270390,0,-448629	0,0	1368.310059
bfs002_03	-272230,0,-450020	0,0	1413.170044
bfs002_04	-273486,0,-452263	0,0	1323.449951
bfs002_05	-274159,0,-454619	0,0	1390.73999
bfs002_06	-273822,0,-456974	0,0	1435.599976
bfs002_07	-274899,0,-459284	0,0	1413.170044
bfs002_08	-272678,0,-459239	0,0	1480.469971
