GroupName	Name	TotalMobCount	Spawntime	MobTID	MobLV	Rate	MaxMobCount	MobAITID	SiegeWarType	IsBoss
dr042	dr042_08	4	16	1777	42	10000	0	17771	0	0
dr042	dr042_09	4	16	1777	42	10000	0	17770	0	0
dr042	dr042_10	4	16	1784	42	10000	0	17840	0	0
dr042	dr042_11	4	16	316	42	10000	0	3161	0	0
dr042	dr042_12	4	16	316	42	10000	0	3160	0	0
dr042	dr042_13	4	16	1784	42	10000	0	17840	0	0
dr042	dr042_14	5	16	1777	42	10000	0	17771	0	0
dr042	dr042_15	5	16	316	42	10000	0	3160	0	0
dr042	dr042_16	5	16	1784	42	10000	0	17840	0	0
dr042	dr042_17	6	16	1784	42	10000	0	17841	0	0
dr042	dr042_18	6	16	1784	42	10000	0	17840	0	0
dr042	dr042_19	7	16	316	42	10000	0	3160	0	0
dr042	dr042_20	7	16	1784	42	10000	0	17841	0	0
dr042	dr042_21	7	16	1784	42	10000	0	17840	0	0
dr042	dr042_22	8	16	1777	42	10000	0	17770	0	0
dr042	dr042_23	8	16	1777	42	10000	0	17771	0	0
dr042	dr042_24	9	16	1777	42	10000	0	17770	0	0
dr042	dr042_25	9	16	316	42	10000	0	3160	0	0
dr042	dr042_26	10	16	316	42	10000	0	3161	0	0
dr042	dr042_27	10	16	1784	42	10000	0	17840	0	0
dr043	dr043_01	6	16	321	43	10000	0	3210	0	0
dr043	dr043_02	5	16	321	43	10000	0	3211	0	0
dr043	dr043_03	5	16	321	43	10000	0	3210	0	0
dr043	dr043_04	4	16	321	43	10000	0	3210	0	0
dr043	dr043_05	5	16	1781	43	10000	0	17811	0	0
dr043	dr043_06	5	16	1781	43	10000	0	17810	0	0
dr043	dr043_07	5	16	1781	43	10000	0	17810	0	0
dr043	dr043_08	5	16	1781	43	10000	0	17811	0	0
dr043	dr043_09	5	16	81	43	10000	0	810	0	0
dr043	dr043_10	5	16	81	43	10000	0	810	0	0
dr043	dr043_11	5	16	1781	43	10000	0	17811	0	0
dr043	dr043_12	5	16	1781	43	10000	0	17810	0	0
dr043	dr043_13	5	16	81	43	10000	0	810	0	0
dr043	dr043_14	6	16	1781	43	10000	0	17811	0	0
dr043	dr043_15	6	16	1781	43	10000	0	17810	0	0
dr043	dr043_16	6	16	81	43	10000	0	810	0	0
dr044	dr044_01	4	16	1785	44	10000	0	17851	0	0
dr044	dr044_02	4	16	1785	44	10000	0	17850	0	0
dr044	dr044_03	4	16	1782	44	10000	0	17820	0	0
dr044	dr044_04	3	30	726	44	10000	0	7261	0	0
dr044	dr044_05	4	16	1782	44	10000	0	17820	0	0
dr044	dr044_06	4	16	1782	44	10000	0	17820	0	0
dr044	dr044_07	5	16	1782	44	10000	0	17821	0	0
dr044	dr044_08	3	30	726	44	10000	0	7260	0	0
dr044	dr044_09	4	16	1782	44	10000	0	17820	0	0
dr044	dr044_10	4	16	1782	44	10000	0	17821	0	0
dr044	dr044_11	4	16	1785	44	10000	0	17850	0	0
dr044	dr044_12	3	16	1785	44	10000	0	17850	0	0
dr044	dr044_13	3	16	1785	44	10000	0	17851	0	0
dr044	dr044_14	4	16	1785	44	10000	0	17850	0	0
dr044	dr044_15	4	16	1785	44	10000	0	17850	0	0
dr044	dr044_16	6	16	1785	44	10000	0	17851	0	0
dr044	dr044_17	3	30	726	44	10000	0	7260	0	0
dr044	dr044_18	6	16	1785	44	10000	0	17850	0	0
dr044	dr044_19	6	16	1785	44	10000	0	17851	0	0
dr044	dr044_20	6	16	1785	44	10000	0	17850	0	0
dr044	dr044_21	5	16	1785	44	10000	0	17850	0	0
dr044	dr044_22	5	16	1782	44	10000	0	17821	0	0
dr044	dr044_23	5	16	1782	44	10000	0	17820	0	0
dr044	dr044_24	5	16	1782	44	10000	0	17820	0	0
dr044	dr044_25	3	30	726	44	10000	0	7261	0	0
dr045	dr045_01	5	16	338	45	10000	0	3380	0	0
dr045	dr045_02	3	30	1783	45	10000	0	17830	0	0
dr045	dr045_03	5	16	338	45	10000	0	3381	0	0
dr045	dr045_04	5	16	338	45	10000	0	3380	0	0
dr045	dr045_05	4	16	338	45	10000	0	3380	0	0
dr045	dr045_06	3	30	1783	45	10000	0	17831	0	0
dr045	dr045_07	3	30	1783	45	10000	0	17830	0	0
dr045	dr045_08	4	16	338	45	10000	0	3380	0	0
dr045	dr045_09	4	16	338	45	10000	0	3381	0	0
dr045	dr045_10	4	16	338	45	10000	0	3380	0	0
dr045	dr045_11	4	16	338	45	10000	0	3380	0	0
dr045	dr045_12	3	30	1783	45	10000	0	17831	0	0
dr045	dr045_13	4	16	338	45	10000	0	3380	0	0
dr045	dr045_14	4	16	338	45	10000	0	3380	0	0
dr045	dr045_15	4	16	338	45	10000	0	3381	0	0
dr045	dr045_16	3	30	1783	45	10000	0	17830	0	0
dr045	dr045_17	4	16	338	45	10000	0	3380	0	0
dr045	dr045_18	1	60	1787	45	10000	0	17871	0	0
dr046	dr046_01	1	60	1786	45	10000	0	17861	0	0
dun1f	dun1f	1	10	2028	0	0	1	20280	0	1
dw001	dw001_01	3	30	2090	18	10000	0	20901	0	0
dw001	dw001_02	3	23	2090	18	10000	0	20901	0	0
dw001	dw001_03	3	30	2090	18	10000	0	20901	0	0
dw001	dw001_04	3	23	2090	18	10000	0	20901	0	0
dw001	dw001_05	3	30	2020	27	10000	0	20201	0	0
dw001	dw001_06	3	23	2020	27	10000	0	20201	0	0
dw001	dw001_07	4	23	2021	29	10000	0	20211	0	0
dw001	dw001_08	3	23	2021	29	10000	0	20211	0	0
dw001	dw001_09	3	23	2021	29	10000	0	20211	0	0
dw002	dw002_01	2	23	2022	36	10000	0	20221	0	0
dw002	dw002_02	2	23	2022	36	10000	0	20221	0	0
dw002	dw002_03	2	30	2022	36	10000	0	20221	0	0
dw002	dw002_04	3	23	2022	36	10000	0	20221	0	0
dw002	dw002_05	3	23	2024	39	10000	0	20241	0	0
dw002	dw002_06	3	23	2024	39	10000	0	20241	0	0
dw002	dw002_07	2	23	2024	39	10000	0	20241	0	0
dw002	dw002_08	2	23	2024	39	10000	0	20241	0	0
dw002	dw002_09	2	30	2024	39	10000	0	20241	0	0
dw003	dw003_01	4	60	2025	48	10000	0	20251	0	0
dw003	dw003_02	2	23	2023	45	10000	0	20231	0	0
dw003	dw003_03	2	23	2023	45	10000	0	20231	0	0
dw003	dw003_04	2	23	2023	45	10000	0	20231	0	0
dw003	dw003_05	2	23	2023	45	10000	0	20231	0	0
dw003	dw003_06	2	30	2023	45	10000	0	20231	0	0
dw003	dw003_07	1	23	2023	45	10000	0	20231	0	0
dw004	dw004_01	3	30	2025	48	10000	0	20251	0	0
dw004	dw004_02	3	23	2025	48	10000	0	20251	0	0
dw004	dw004_03	3	30	2025	48	10000	0	20251	0	0
dw004	dw004_04	3	23	2025	48	10000	0	20251	0	0
dw004	dw004_05	4	24	2026	56	10000	0	20261	0	0
dw004	dw004_06	2	23	2026	56	10000	0	20261	0	0
dw004	dw004_07	4	30	2026	56	10000	0	20261	0	0
dw004	dw004_08	4	24	2026	56	10000	0	20261	0	0
dw004	dw004_09	6	23	2027	59	10000	0	20271	0	0
dw004	dw004_10	6	24	2027	59	10000	0	20271	0	0
dw004	dw004_11	6	24	2027	59	10000	0	20271	0	0
dw004	dw004_12	1	24	2026	56	10000	0	20261	0	0
dw005	dw005_01	4	24	2028	65	10000	0	20281	0	0
dw005	dw005_02	4	24	2028	65	10000	0	20281	0	0
dw005	dw005_03	3	24	2029	69	10000	0	20291	0	0
dw005	dw005_04	2	24	2028	65	10000	0	20281	0	0
dw005	dw005_05	2	24	2029	69	10000	0	20291	0	0
dw005	dw005_06	3	24	2029	69	10000	0	20291	0	0
dw005	dw005_07	3	25	2029	69	10000	0	20291	0	0
dw005	dw005_08	4	24	2030	72	10000	0	20301	0	0
dw005	dw005_09	1	60	2029	69	10000	0	20291	0	0
dw006	dw006_01	4	24	2030	72	10000	0	20301	0	0
dw006	dw006_02	3	25	2030	72	10000	0	20301	0	0
dw006	dw006_03	1	25	2031	76	10000	0	20311	0	0
dw006	dw006_04	4	25	2031	76	10000	0	20311	0	0
dw006	dw006_05	4	25	2032	80	10000	0	20321	0	0
dw006	dw006_06	4	30	2033	83	10000	0	20331	0	0
dw006	dw006_07	2	24	2032	80	10000	0	20321	0	0
dw006	dw006_08	3	25	2032	80	10000	0	20321	0	0
dw006	dw006_09	3	25	2033	83	10000	0	20331	0	0
dw007	dw007_01	1	60	2037	94	10000	0	20371	0	0
dw007	dw007_02	1	30	2035	90	10000	0	20351	0	0
dw007	dw007_03	3	25	2034	87	10000	0	20341	0	0
dw007	dw007_04	4	25	2034	87	10000	0	20341	0	0
dw007	dw007_05	3	25	2035	90	10000	0	20351	0	0
dw007	dw007_06	4	30	2037	94	10000	0	20371	0	0
dw007	dw007_07	3	25	2036	92	10000	0	20361	0	0
dw008	dw008_01	3	25	2037	94	10000	0	20371	0	0
dw008	dw008_02	3	25	2038	95	10000	0	20381	0	0
dw008	dw008_03	5	25	2039	97	10000	0	20391	0	0
dw008	dw008_04	2	25	2040	98	10000	0	20401	0	0
dw008	dw008_05	5	30	2040	98	10000	0	20401	0	0
dw008	dw008_06	3	25	2038	95	10000	0	20381	0	0
dw008	dw008_07	3	25	2041	100	10000	0	20411	0	0
dw008	dw008_08	3	25	2041	100	10000	0	20411	0	0
e101	e101_1	1	3	271	9	10000	0	2713	0	0
e102	e102_1	1	3	329	8	10000	0	3293	0	0
e103	e103_1	1	23	40	10	10000	0	403	0	0
e104	e104_1	1	2	672	4	10000	0	6723	0	0
e105	e105_1	1	3	56	7	10000	0	563	0	0
e106	e106_1	1	3	276	7	10000	0	2763	0	0
e107	e107_1	1	2	62	6	10000	0	623	0	0
e108	e108_1	1	2	673	5	10000	0	6733	0	0
e109	e109_1	1	7200	21	9	10000	0	213	0	0
e110	e110_1	1	23	684	10	10000	0	6843	0	0
e111	e111_1	1	3	455	8	10000	0	4553	0	0
e112	e112_1	1	3	682	9	10000	0	6823	0	0
e113	e113_1	1	23	792	10	10000	0	7923	0	0
e114	e114_1	1	23	685	11	10000	0	6853	0	0
e115	e115_1	1	24	64	12	10000	0	643	0	0
e116	e116_1	1	24	788	15	10000	0	7883	0	0
e117	e117_1	1	24	61	14	10000	0	613	0	0
e118	e118_1	1	24	65	13	10000	0	653	0	0
e119	e119_1	1	24	95	15	10000	0	953	0	0
e120	e120_1	1	7200	42	15	10000	0	423	0	0
e121	e121_1	1	7200	306	19	10000	0	3063	0	0
e122	e122_1	1	25	691	17	10000	0	6913	0	0
e123	e123_1	1	25	806	17	10000	0	8063	0	0
e124	e124_1	1	25	696	21	10000	0	6963	0	0
e125	e125_1	1	25	695	20	10000	0	6953	0	0
e126	e126_1	1	7200	457	25	10000	0	4573	0	0
e127	e127_1	1	26	776	22	10000	0	7763	0	0
e128	e128_1	1	7200	482	30	10000	0	4820	0	0
e129	e129_1	1	29	783	40	10000	0	7833	0	0
e130	e130_1	1	27	770	29	10000	0	7703	0	0
e131	e131_1	1	30	54	44	10000	0	543	0	0
e133	e133_1	1	28	705	33	10000	0	7053	0	0
e134	e134_1	1	28	44	35	10000	0	443	0	0
e136	e136_1	1	29	808	37	10000	0	8083	0	0
e137	e137_1	1	29	15	38	10000	0	153	0	0
e138	e138_1	1	7200	812	40	10000	0	8123	0	0
e139	e139_1	1	28	63	36	10000	0	633	0	0
e140	e140_1	1	28	59	34	10000	0	593	0	0
e141	e141_1	1	28	774	36	10000	0	7743	0	0
e142	e142_1	1	2	674	5	10000	0	6743	0	0
e143	e143_1	1	3	270	9	10000	0	2703	0	0
e144	e144_1	1	3	680	8	10000	0	6803	0	0
e145	e145_1	1	2	671	3	10000	0	6713	0	0
e146	e146_1	1	2	88	6	10000	0	883	0	0
e147	e147_1	1	7200	25	9	10000	0	253	0	0
e148	e148_1	1	7200	41	10	10000	0	413	0	0
e149	e149_1	1	25	92	19	10000	0	923	0	0
e150	e150_1	1	25	769	18	10000	0	7693	0	0
e151	e151_1	1	24	688	13	10000	0	6883	0	0
e152	e152_1	1	24	43	15	10000	0	433	0	0
e153	e153_1	1	24	280	14	10000	0	2803	0	0
e154	e154_1	1	24	58	16	10000	0	583	0	0
e155	e155_1	1	25	93	17	10000	0	933	0	0
e156	e156_1	1	25	767	18	10000	0	7673	0	0
e157	e157_1	1	26	50	24	10000	0	503	0	0
e158	e158_1	1	26	67	26	10000	0	673	0	0
e159	e159_1	1	25	693	19	10000	0	6933	0	0
e160	e160_1	1	25	698	21	10000	0	6983	0	0
e161	e161_1	1	26	94	22	10000	0	943	0	0
e162	e162_1	1	26	66	24	10000	0	663	0	0
e163	e163_1	1	26	57	22	10000	0	573	0	0
e164	e164_1	1	25	91	21	10000	0	913	0	0
e165	e165_1	1	25	312	19	10000	0	3123	0	0
e166	e166_1	1	25	697	21	10000	0	6973	0	0
e167	e167_1	1	28	784	33	10000	0	7843	0	0
e168	e168_1	1	7200	482	30	10000	0	4820	0	0
e169	e169_1	1	28	45	35	10000	0	453	0	0
e170	e170_1	1	28	706	34	10000	0	7063	0	0
e171	e171_1	1	27	703	28	10000	0	7033	0	0
e172	e172_1	1	27	30	30	10000	0	303	0	0
e173	e173_1	1	27	704	31	10000	0	7043	0	0
e174	e174_1	1	29	55	37	10000	0	553	0	0
e175	e175_1	1	29	766	37	10000	0	7663	0	0
e176	e176_1	1	30	53	44	10000	0	533	0	0
e177	e177_1	1	29	813	40	10000	0	8133	0	0
e178	e178_1	1	7200	814	40	10000	0	8143	0	0
e179	e179_1	1	30	60	46	10000	0	603	0	0
e180	e180_1	1	30	765	46	10000	0	7653	0	0
e181	e181_1	1	31	762	47	10000	0	7623	0	0
e182	e182_1	1	31	793	49	10000	0	7933	0	0
e183	e183_1	1	31	49	50	10000	0	493	0	0
e184	e184_1	1	31	763	48	10000	0	7633	0	0
e185	e185_1	1	31	790	48	10000	0	7903	0	0
e186	e186_1	1	31	708	49	10000	0	7083	0	0
e187	e187_1	1	7200	51	50	10000	0	513	0	0
e188	e188_1	1	31	764	48	10000	0	7643	0	0
e189	e189_1	1	32	787	53	10000	0	7873	0	0
e190	e190_1	1	7200	28	52	10000	0	283	0	0
e191	e191_1	1	31	52	50	10000	0	523	0	0
e192	e192_1	1	7200	47	60	10000	0	473	0	0
e193	e193_1	1	7200	904	58	10000	0	9040	0	0
e194	e194_1	1	33	773	59	10000	0	7733	0	0
e195	e195_1	1	33	780	59	10000	0	7803	0	0
e196	e196_1	1	33	794	57	10000	0	7943	0	0
e197	e197_1	1	33	771	58	10000	0	7713	0	0
e198	e198_1	1	7200	904	53	10000	0	9040	0	0
e199	e199_1	1	32	785	53	10000	0	7853	0	0
e200	e200_1	1	30	54	44	10000	0	543	0	0
e201	e201_1	1	7200	779	47	10000	0	7793	0	0
e202	e202_1	1	31	782	48	10000	0	7823	0	0
e203	e203_1	1	32	775	56	10000	0	7753	0	0
e204	e204_1	1	31	707	47	10000	0	7073	0	0
e205	e205_1	1	31	791	50	10000	0	7913	0	0
e206	e206_1	1	7200	16	25	10000	0	163	0	0
e207	e207_1	1	60	950	23	10000	0	9500	0	0
e207	e207_2	1	60	523	23	10000	0	5230	0	0
e208	e208_1	1	60	530	33	10000	0	5300	0	0
e209	e209_1	1	60	540	33	10000	0	5400	0	0
e210	e210_1	1	60	951	23	10000	0	9511	0	0
e210	e210_2	1	60	533	23	10000	0	5330	0	0
e211	e211_1	1	60	558	49	10000	0	5583	0	0
e212	e212_1	1	60	550	50	10000	0	5503	0	0
e213	e213_1	1	120	612	51	10000	0	6123	0	0
e214	e214_1	1	60	952	23	10000	0	9520	0	0
e214	e214_2	1	60	694	23	10000	0	6941	0	0
e215	e215_1	1	60	778	33	10000	0	7781	0	0
e216	e216_1	1	60	809	64	10000	0	8093	0	0
e217	e217_1	1	7200	657	66	10000	0	6573	0	0
e218	e218_1	1	7200	656	68	10000	0	6563	0	0
e219	e219_1	1	60	885	70	10000	0	8853	0	0
Wind22	EB_01	1	7200	657	66	10000	0	6573	0	0
Wind22	EB_02	1	7200	657	66	10000	0	6573	0	0
ec101	ec101_1	1	3	271	9	10000	0	2713	0	0
ec102	ec102_1	1	3	329	8	10000	0	3293	0	0
ec104	ec104_1	1	2	672	4	10000	0	6723	0	0
ec105	ec105_1	1	3	56	7	10000	0	563	0	0
ec106	ec106_1	1	3	276	7	10000	0	2763	0	0
ec107	ec107_1	1	2	62	6	10000	0	623	0	0
ec108	ec108_1	1	2	673	5	10000	0	6733	0	0
ec111	ec111_1	1	3	455	8	10000	0	4553	0	0
ec142	ec142_1	1	2	674	5	10000	0	6743	0	0
ec143	ec143_1	1	3	270	9	10000	0	2703	0	0
ec144	ec144_1	1	3	680	8	10000	0	6803	0	0
ec145	ec145_1	1	2	671	3	10000	0	6713	0	0
ec146	ec146_1	1	2	88	6	10000	0	883	0	0
elf	elf	1	86400	121	0	0	1	1210	0	1
elf001	elf001_1	4	5	473	1	10000	0	4730	0	0
elf001	elf001_10	5	5	473	1	10000	0	4730	0	0
elf001	elf001_11	5	5	473	1	10000	0	4730	0	0
elf001	elf001_12	4	5	473	1	10000	0	4730	0	0
elf001	elf001_13	4	5	473	1	10000	0	4730	0	0
elf001	elf001_14	5	5	473	1	10000	0	4730	0	0
elf001	elf001_15	5	5	473	1	10000	0	4730	0	0
elf001	elf001_16	5	5	473	1	10000	0	4730	0	0
elf001	elf001_17	5	5	473	1	10000	0	4730	0	0
elf001	elf001_18	5	5	473	1	10000	0	4730	0	0
elf001	elf001_19	5	5	473	1	10000	0	4730	0	0
elf001	elf001_2	4	5	473	1	10000	0	4730	0	0
elf001	elf001_20	2	30	473	1	10000	0	4730	0	0
elf001	elf001_21	4	5	473	1	10000	0	4730	0	0
elf001	elf001_3	4	5	473	1	10000	0	4730	0	0
elf001	elf001_4	5	5	473	1	10000	0	4730	0	0
elf001	elf001_5	4	5	473	1	10000	0	4730	0	0
elf001	elf001_6	5	5	473	1	10000	0	4730	0	0
elf001	elf001_7	4	5	473	1	10000	0	4730	0	0
elf001	elf001_8	4	5	473	1	10000	0	4730	0	0
elf001	elf001_9	4	5	473	1	10000	0	4730	0	0
elf002	elf002_1	5	6	504	2	10000	0	5041	0	0
elf002	elf002_10	4	6	504	2	10000	0	5041	0	0
elf002	elf002_11	4	6	504	2	10000	0	5040	0	0
elf002	elf002_12	4	6	504	2	10000	0	5040	0	0
elf002	elf002_13	4	6	504	2	10000	0	5041	0	0
elf002	elf002_14	4	6	504	2	10000	0	5040	0	0
elf002	elf002_15	4	6	504	2	10000	0	5040	0	0
elf002	elf002_16	4	6	504	2	10000	0	5041	0	0
elf002	elf002_17	4	6	504	2	10000	0	5040	0	0
elf002	elf002_18	4	6	504	2	10000	0	5040	0	0
elf002	elf002_19	4	6	504	2	10000	0	5041	0	0
elf002	elf002_2	5	6	504	2	10000	0	5040	0	0
elf002	elf002_20	3	6	504	2	10000	0	5040	0	0
elf002	elf002_21	3	6	504	2	10000	0	5040	0	0
elf002	elf002_22	3	6	504	2	10000	0	5041	0	0
elf002	elf002_23	3	6	504	2	10000	0	5040	0	0
elf002	elf002_24	3	6	504	2	10000	0	5040	0	0
elf002	elf002_25	3	6	504	2	10000	0	5041	0	0
elf002	elf002_26	3	6	504	2	10000	0	5040	0	0
elf002	elf002_27	3	6	504	2	10000	0	5040	0	0
elf002	elf002_28	2	6	504	2	10000	0	5041	0	0
elf002	elf002_29	3	6	504	2	10000	0	5040	0	0
elf002	elf002_3	5	6	504	2	10000	0	5040	0	0
elf002	elf002_30	4	6	504	2	10000	0	5040	0	0
elf002	elf002_31	3	6	504	2	10000	0	5041	0	0
elf002	elf002_32	4	6	504	2	10000	0	5040	0	0
elf002	elf002_33	3	6	504	2	10000	0	5040	0	0
elf002	elf002_34	3	6	504	2	10000	0	5041	0	0
elf002	elf002_35	3	6	504	2	10000	0	5040	0	0
elf002	elf002_36	3	6	504	2	10000	0	5040	0	0
elf002	elf002_37	4	6	504	2	10000	0	5041	0	0
elf002	elf002_38	3	6	504	2	10000	0	5040	0	0
elf002	elf002_39	2	6	504	2	10000	0	5040	0	0
elf002	elf002_4	4	6	504	2	10000	0	5041	0	0
elf002	elf002_40	3	6	504	2	10000	0	5041	0	0
elf002	elf002_41	3	6	504	2	10000	0	5040	0	0
elf002	elf002_42	3	6	504	2	10000	0	5040	0	0
elf002	elf002_43	3	6	504	2	10000	0	5041	0	0
elf002	elf002_44	4	6	504	2	10000	0	5040	0	0
elf002	elf002_45	3	6	504	2	10000	0	5040	0	0
elf002	elf002_46	4	6	504	2	10000	0	5041	0	0
elf002	elf002_47	2	30	504	2	10000	0	5042	0	0
elf002	elf002_48	5	6	504	2	10000	0	5040	0	0
elf002	elf002_49	3	6	504	2	10000	0	5041	0	0
elf002	elf002_5	4	6	504	2	10000	0	5040	0	0
elf002	elf002_50	3	6	504	2	10000	0	5040	0	0
elf002	elf002_6	5	6	504	2	10000	0	5040	0	0
elf002	elf002_7	4	6	504	2	10000	0	5041	0	0
elf002	elf002_8	4	6	504	2	10000	0	5040	0	0
elf002	elf002_9	4	6	504	2	10000	0	5040	0	0
elf003	elf003_1	5	6	10	3	10000	0	100	0	0
elf003	elf003_10	5	6	777	3	10000	0	7770	0	0
elf003	elf003_11	2	6	777	3	10000	0	7771	0	0
elf003	elf003_12	2	6	777	3	10000	0	7770	0	0
elf003	elf003_13	3	6	777	3	10000	0	7770	0	0
elf003	elf003_14	3	6	777	3	10000	0	7771	0	0
elf003	elf003_15	3	6	777	3	10000	0	7770	0	0
elf003	elf003_16	3	6	777	3	10000	0	7770	0	0
elf003	elf003_17	2	6	777	3	10000	0	7771	0	0
elf003	elf003_18	2	6	10	3	10000	0	100	0	0
elf003	elf003_19	2	6	10	3	10000	0	100	0	0
elf003	elf003_2	3	6	777	3	10000	0	7771	0	0
elf003	elf003_20	2	6	10	3	10000	0	101	0	0
elf003	elf003_21	5	6	10	3	10000	0	100	0	0
elf003	elf003_22	5	6	10	3	10000	0	100	0	0
elf003	elf003_23	5	6	777	3	10000	0	7771	0	0
elf003	elf003_24	3	6	777	3	10000	0	7770	0	0
elf003	elf003_25	3	6	777	3	10000	0	7770	0	0
elf003	elf003_26	4	6	777	3	10000	0	7771	0	0
elf003	elf003_27	3	6	777	3	10000	0	7770	0	0
elf003	elf003_28	3	6	777	3	10000	0	7770	0	0
elf003	elf003_29	5	6	10	3	10000	0	101	0	0
elf003	elf003_3	3	6	777	3	10000	0	7770	0	0
elf003	elf003_30	4	6	10	3	10000	0	100	0	0
elf003	elf003_31	4	6	10	3	10000	0	100	0	0
elf003	elf003_32	4	6	10	3	10000	0	101	0	0
elf003	elf003_33	3	6	10	3	10000	0	100	0	0
elf003	elf003_34	4	6	10	3	10000	0	100	0	0
elf003	elf003_4	2	6	777	3	10000	0	7770	0	0
elf003	elf003_5	5	6	10	3	10000	0	101	0	0
elf003	elf003_6	3	6	10	3	10000	0	100	0	0
elf003	elf003_7	3	6	777	3	10000	0	7770	0	0
elf003	elf003_8	3	6	777	3	10000	0	7771	0	0
elf003	elf003_9	3	6	777	3	10000	0	7770	0	0
elf004	elf004_1	2	6	648	4	10000	0	6481	0	0
elf004	elf004_10	3	6	648	4	10000	0	6481	0	0
elf004	elf004_11	3	6	648	4	10000	0	6480	0	0
elf004	elf004_12	4	6	648	4	10000	0	6480	0	0
elf004	elf004_13	4	6	648	4	10000	0	6481	0	0
elf004	elf004_14	3	6	648	4	10000	0	6480	0	0
elf004	elf004_15	3	6	648	4	10000	0	6480	0	0
elf004	elf004_16	2	6	648	4	10000	0	6481	0	0
elf004	elf004_17	3	6	648	4	10000	0	6480	0	0
elf004	elf004_18	2	6	648	4	10000	0	6480	0	0
elf004	elf004_19	2	6	648	4	10000	0	6481	0	0
elf004	elf004_2	3	6	648	4	10000	0	6480	0	0
elf004	elf004_20	2	6	648	4	10000	0	6480	0	0
elf004	elf004_21	2	6	648	4	10000	0	6480	0	0
elf004	elf004_22	3	6	648	4	10000	0	6481	0	0
elf004	elf004_23	3	6	648	4	10000	0	6480	0	0
elf004	elf004_24	3	6	648	4	10000	0	6480	0	0
elf004	elf004_25	3	6	648	4	10000	0	6481	0	0
elf004	elf004_26	2	6	648	4	10000	0	6480	0	0
elf004	elf004_27	2	6	648	4	10000	0	6480	0	0
elf004	elf004_28	4	7	500	8	10000	0	5001	0	0
elf004	elf004_29	2	30	471	7	10000	0	4712	0	0
elf004	elf004_3	3	6	648	4	10000	0	6480	0	0
elf004	elf004_30	3	7	500	8	10000	0	5000	0	0
elf004	elf004_31	3	6	648	4	10000	0	6481	0	0
elf004	elf004_32	2	6	648	4	10000	0	6480	0	0
elf004	elf004_33	2	6	648	4	10000	0	6480	0	0
elf004	elf004_34	2	6	648	4	10000	0	6481	0	0
elf004	elf004_35	2	6	648	4	10000	0	6480	0	0
elf004	elf004_36	2	6	648	4	10000	0	6480	0	0
elf004	elf004_37	5	6	648	4	10000	0	6481	0	0
elf004	elf004_38	5	6	648	4	10000	0	6480	0	0
elf004	elf004_39	5	6	648	4	10000	0	6480	0	0
elf004	elf004_4	3	6	648	4	10000	0	6481	0	0
elf004	elf004_40	5	6	648	4	10000	0	6481	0	0
elf004	elf004_41	4	6	648	4	10000	0	6480	0	0
elf004	elf004_42	5	6	648	4	10000	0	6480	0	0
elf004	elf004_43	4	6	648	4	10000	0	6481	0	0
elf004	elf004_44	4	6	648	4	10000	0	6480	0	0
elf004	elf004_45	4	6	648	4	10000	0	6480	0	0
elf004	elf004_46	4	6	648	4	10000	0	6481	0	0
elf004	elf004_47	5	6	648	4	10000	0	6480	0	0
elf004	elf004_48	3	6	648	4	10000	0	6480	0	0
elf004	elf004_49	4	6	648	4	10000	0	6481	0	0
elf004	elf004_5	3	6	648	4	10000	0	6480	0	0
elf004	elf004_6	3	6	648	4	10000	0	6480	0	0
elf004	elf004_7	4	6	648	4	10000	0	6481	0	0
elf004	elf004_8	4	6	648	4	10000	0	6480	0	0
elf004	elf004_9	4	30	648	4	10000	0	6481	0	0
elf005	elf005_1	3	6	803	5	10000	0	8030	0	0
elf005	elf005_10	5	6	803	5	10000	0	8030	0	0
elf005	elf005_11	4	6	803	5	10000	0	8030	0	0
elf005	elf005_12	4	6	803	5	10000	0	8031	0	0
elf005	elf005_13	3	6	803	5	10000	0	8030	0	0
elf005	elf005_14	3	6	803	5	10000	0	8030	0	0
elf005	elf005_15	3	6	803	5	10000	0	8031	0	0
elf005	elf005_16	2	6	803	5	10000	0	8030	0	0
elf005	elf005_17	2	6	803	5	10000	0	8030	0	0
elf005	elf005_18	2	6	803	5	10000	0	8031	0	0
elf005	elf005_19	2	6	803	5	10000	0	8030	0	0
elf005	elf005_2	3	6	803	5	10000	0	8030	0	0
elf005	elf005_20	2	6	803	5	10000	0	8030	0	0
elf005	elf005_21	2	6	803	5	10000	0	8031	0	0
elf005	elf005_22	2	6	803	5	10000	0	8030	0	0
elf005	elf005_23	2	6	803	5	10000	0	8030	0	0
elf005	elf005_24	2	30	500	8	10000	0	5002	0	0
elf005	elf005_25	4	7	501	9	10000	0	5010	0	0
elf005	elf005_26	2	30	471	7	10000	0	4710	0	0
elf005	elf005_27	4	7	500	8	10000	0	5001	0	0
elf005	elf005_28	3	6	803	5	10000	0	8030	0	0
elf005	elf005_29	3	6	803	5	10000	0	8030	0	0
elf005	elf005_3	3	6	803	5	10000	0	8031	0	0
elf005	elf005_30	3	6	803	5	10000	0	8031	0	0
elf005	elf005_31	3	6	803	5	10000	0	8030	0	0
elf005	elf005_32	3	6	803	5	10000	0	8030	0	0
elf005	elf005_4	3	6	803	5	10000	0	8030	0	0
elf005	elf005_5	3	6	803	5	10000	0	8030	0	0
