TID	NAME	UseNormalAttack	HateRace	HateRacePercent	HateClass	HateClassPercent	FollowerTID	FollowerNUM	Max_CumulativeFollower	Min_UpkeepFollower	Skill1	SkillCondition	SkillCount	Skill2	SkillCondition	SkillCount	Skill3	SkillCondition	SkillCount	Skill4	SkillCondition	SkillCount	Skill5	SkillCondition	SkillCount	Item1	ItemUseHPLimit	ItemUseNumber	ItemUseInterval	Guard	GuardObject	PreemptiveType	PreemptiveCondition1	PreemptiveCondition2	PreemptiveCondition3	PreemptiveRange	Immunity	ImmunPercent	Attribute	SummonTID	SummonMaxCount	SearchEnemy	StopFight	Escape	EscapteHP	EscapeTime	EscapeNumber	LinkMonsterTID	LinkMonsterSight	HideMonster	HideMonsterHP	HideMonsterTime	MaintenanceRange	Helper	LootItem	LootItemTime	RandomTarget	PinchMonster	Visibility
8331	에우리알레 학살자	1	인간	120	궁수	100																										1	타겟;LV;90;이상;금지			8																							
381	와이번	1	인간	125	궁수	115					123;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
8641	랜스 투르카벤	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			9																							
8651	트랜콥스 길티	1	인간	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
8661	그레이 딩고	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
8671	케이브 윙	1	인간	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
8301	에우리알레	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			9																							
8291	어덜트 호크애로우	1	오크	120	전사	100					194;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			9																							
8681	스케빈저	1	인간	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
8691	영 미노타우르스	1	오크	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
8021	에우리알레 노예	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			9																							
8701	유충 불란트	1	인간	120	궁수	100																										1	타겟;LV;90;이상;금지			9																							
8151	파라오 노예	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
8271	블러드 호크애로우	1	문엘프	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
8091	호크애로우 킹	1	오크	120	전사	100					418;1	HP;100%;이하	무한;	194;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			9																							
8711	퀘아사 병사	1	오크	120	궁수	100																										1	타겟;LV;90;이상;금지			9																							
8721	고디카	1	인간	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
8381	파라오	1	인간	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
8311	에우리알레 가디언	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
8731	퀘아사 안내자	1	문엘프	120	궁수	100					197;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			9																							
8741	워커 불란트	1	오크	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
8401	파라오 위자드	1	인간	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
6571	에우리알레 군주	1	문엘프	120	궁수	100					417;1	HP;100%;이하	무한;	197;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			9																							
8751	퀘아사 심판관	1	오크	120	궁수	100					193;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			9																							
8761	러스트 스토머	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
8391	파라오 기사	1	인간	120	전사	100					196;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			9																							
8771	사막족	1	인간	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
8781	불란트 드론	1	오크	120	궁수	100																										1	타겟;LV;90;이상;금지			9																							
8411	파라오 가디언	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
6561	파라오 킹	1	문엘프	120	전사	100					416;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			9																							
8791	카니발울프	1	오크	120	궁수	100																										1	타겟;LV;90;이상;금지			9																							
8801	플레프터	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
8811	피어스 투르카벤	1	인간	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
8821	크랙 페인게인	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
8831	록 스토머	1	인간	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
8841	히라 졸병	1	문엘프	120	궁수	100					196;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			9																							
8451	자이언트 오거	1	오크	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
8851	히라 대장	1	문엘프	120	법사	100					373;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			9																							
9291	기글러 검사	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
9211	새비지 샤드댄서	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			9																							
9261	비셔스 텔러	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
9301	기글러 가디언	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			9																							
9251	블룬독 노예	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
9231	암브로드 스카우트	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			9																							
9151	블러드 샤드댄서	1	인간	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
9221	블룬독 병사	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
12091	에텐 점퍼	1	인간	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
8891	암브로드 헬마이티	1	문엘프	120	궁수	100					438;1	HP;100%;이하	무한;	196;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			9																							
8951	기글러 대장	1	오크	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
8991	아머드 샤드댄서	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
9241	비셔스 싱어	1	인간	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
12081	에텐 버서커	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
9141	블룬독 대장	1	인간	120	법사	100																										1	타겟;LV;90;이상;금지			9				920	1																		
8971	비셔스 파이퍼	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			9																							
9281	레퀴메스 일꾼	1	오크	120	전사	100																										1	타겟;LV;90;이상;금지			9																							
9311	에텐 바스터	1	문엘프	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
8881	레퀴메스 왕	1	인간	120	전사	100					437;1	HP;100%;이하	무한;	194;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			9																							
9201	보그	1	오크	120	법사	100																										1	타겟;LV;90;이상;금지			9																							
9171	제로	1	인간	120	법사	100					196;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			9																							
9191	블랭크	1	문엘프	120	궁수	100					199;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			9																							
9181	미스터리오	1	오크	120	전사	100					441;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			9																							
9091	바쉬	1	문엘프	120	법사	100					196;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			9																							
9101	바쿰	1	인간	120	전사	100					194;1	HP;100%;이하	무한;																			1	타겟;LV;90;이상;금지			9																							
9111	타라	1	오크	120	법사	100					442;1	HP;100%;이하	무한;	192;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			9																							
9021	사티로스 가디언	1	인간	120	법사	100																										1	타겟;LV;90;이상;금지			8																							
9131	사티로스 데스	1	문엘프	120	궁수	100																										1	타겟;LV;90;이상;금지			8																							
9121	스파르타	1	오크	120	전사	100					443;1	HP;100%;이하	무한;	197;1	HP;100%;이하	무한;																1	타겟;LV;90;이상;금지			8																							
