MonsterName	MonsterTID	ItemCount	ItemName	ItemTID	Min	Max	Rate
Balloondog Clover	1509	2		7393	1	1	20000
Balloondog Clover	1509	2		7394	1	1	10000
Balloondog Diamond	1510	2		1857	1	1	500
Balloondog Diamond	1510	2		1862	1	1	500
Balloondog Diamond	1510	2		1892	1	1	500
Balloondog Diamond	1510	2		1867	1	1	500
Balloondog Diamond	1510	2		1872	1	1	500
Balloondog Diamond	1510	2		1877	1	1	500
Balloondog Diamond	1510	2		1882	1	1	500
Balloondog Diamond	1510	2		1887	1	1	500
Balloondog Diamond	1510	2		6076	1	1	500
Balloondog Diamond	1510	2		7392	1	1	30000
Balloondog Diamond	1510	2		7393	1	1	20000
Balloondog Diamond	1510	2		7394	1	1	10000
Balloondog Spade	1511	2		5010	1	1	15
Balloondog Spade	1511	2		1857	1	1	500
Balloondog Spade	1511	2		1862	1	1	500
Balloondog Spade	1511	2		1892	1	1	500
Balloondog Spade	1511	2		1867	1	1	500
Balloondog Spade	1511	2		1872	1	1	500
Balloondog Spade	1511	2		1877	1	1	500
Balloondog Spade	1511	2		1882	1	1	500
Balloondog Spade	1511	2		1887	1	1	500
Balloondog Spade	1511	2		6076	1	1	500
Balloondog Spade	1511	2		7392	1	1	30000
Balloondog Spade	1511	2		7393	1	1	20000
Balloondog Spade	1511	2		7394	1	1	10000
Frost Horned Deathmute	1512	2		6388	1	1	100000
Frost Horned Deathmute	1512	2		12799	1	1	100000
Polar Golem Boss	1552	2		6388	1	1	100000
Polar Golem Boss	1552	2		12799	1	1	100000
Whitesnow Captor	1559	2		5009	1	1	20
Whitesnow Captor	1559	2		1856	1	1	500
Whitesnow Captor	1559	2		1861	1	1	500
Whitesnow Captor	1559	2		1891	1	1	500
Whitesnow Captor	1559	2		1866	1	1	500
Whitesnow Captor	1559	2		1871	1	1	500
Whitesnow Captor	1559	2		1876	1	1	500
Whitesnow Captor	1559	2		1881	1	1	500
Whitesnow Captor	1559	2		1886	1	1	500
Whitesnow Captor	1559	2		6075	1	1	500
Whitesnow Captor	1559	2		7392	1	1	30000
Whitesnow Captor	1559	2		7393	1	1	20000
Whitesnow Captor	1559	2		7394	1	1	10000
Iceberg Bear	1560	2		5009	1	1	20
Iceberg Bear	1560	2		5019	1	1	30
Iceberg Bear	1560	2		1857	1	1	500
Iceberg Bear	1560	2		1862	1	1	500
Iceberg Bear	1560	2		1892	1	1	500
Iceberg Bear	1560	2		1867	1	1	500
Iceberg Bear	1560	2		1872	1	1	500
Iceberg Bear	1560	2		1877	1	1	500
Iceberg Bear	1560	2		1882	1	1	500
Iceberg Bear	1560	2		1887	1	1	500
Iceberg Bear	1560	2		6076	1	1	500
Iceberg Bear	1560	2		7392	1	1	30000
Iceberg Bear	1560	2		7393	1	1	20000
Iceberg Bear	1560	2		7394	1	1	10000
Master Wood	1561	2		5008	1	1	30
Master Wood	1561	2		5018	1	1	10
Master Wood	1561	2		1856	1	1	500
Master Wood	1561	2		1861	1	1	500
Master Wood	1561	2		1891	1	1	500
Master Wood	1561	2		1866	1	1	500
Master Wood	1561	2		1871	1	1	500
Master Wood	1561	2		1876	1	1	500
Master Wood	1561	2		1881	1	1	500
Master Wood	1561	2		1886	1	1	500
Master Wood	1561	2		6075	1	1	500
Master Wood	1561	2		7392	1	1	30000
Master Wood	1561	2		7393	1	1	20000
Master Wood	1561	2		7394	1	1	10000
Gritstorm Rex Star	1562	2		5020	1	1	30
Gritstorm Rex Star	1562	2		1857	1	1	500
Gritstorm Rex Star	1562	2		1862	1	1	500
Gritstorm Rex Star	1562	2		1892	1	1	500
Gritstorm Rex Star	1562	2		1867	1	1	500
Gritstorm Rex Star	1562	2		1872	1	1	500
Gritstorm Rex Star	1562	2		1877	1	1	500
Gritstorm Rex Star	1562	2		1882	1	1	500
Gritstorm Rex Star	1562	2		1887	1	1	500
Gritstorm Rex Star	1562	2		6076	1	1	500
Gritstorm Rex Star	1562	2		7392	1	1	30000
Gritstorm Rex Star	1562	2		7393	1	1	20000
Gritstorm Rex Star	1562	2		7394	1	1	10000
Gritstorm Rex Star	1562	2		14541	1	1	100
Gritstorm Rex Puncher	1563	2		5020	1	1	30
Gritstorm Rex Puncher	1563	2		1857	1	1	500
Gritstorm Rex Puncher	1563	2		1862	1	1	500
Gritstorm Rex Puncher	1563	2		1892	1	1	500
Gritstorm Rex Puncher	1563	2		1867	1	1	500
Gritstorm Rex Puncher	1563	2		1872	1	1	500
Gritstorm Rex Puncher	1563	2		1877	1	1	500
Gritstorm Rex Puncher	1563	2		1882	1	1	500
Gritstorm Rex Puncher	1563	2		1887	1	1	500
Gritstorm Rex Puncher	1563	2		6076	1	1	500
Gritstorm Rex Puncher	1563	2		7392	1	1	30000
Gritstorm Rex Puncher	1563	2		7393	1	1	20000
Gritstorm Rex Puncher	1563	2		7394	1	1	10000
Gritstorm Rex Puncher	1563	2		14541	1	1	100
Gritstorm Rex Crusher	1564	2		1857	1	1	500
Gritstorm Rex Crusher	1564	2		1862	1	1	500
Gritstorm Rex Crusher	1564	2		1892	1	1	500
Gritstorm Rex Crusher	1564	2		1867	1	1	500
Gritstorm Rex Crusher	1564	2		1872	1	1	500
Gritstorm Rex Crusher	1564	2		1877	1	1	500
Gritstorm Rex Crusher	1564	2		1882	1	1	500
Gritstorm Rex Crusher	1564	2		1887	1	1	500
Gritstorm Rex Crusher	1564	2		6076	1	1	500
Gritstorm Rex Crusher	1564	2		7392	1	1	30000
Gritstorm Rex Crusher	1564	2		7393	1	1	20000
Gritstorm Rex Crusher	1564	2		7394	1	1	10000
Gritstorm Rex Crusher	1564	2		14541	1	1	100
Hook Jester	1565	2		5008	1	1	30
Hook Jester	1565	2		1856	1	1	500
Hook Jester	1565	2		1861	1	1	500
Hook Jester	1565	2		1891	1	1	500
Hook Jester	1565	2		1866	1	1	500
Hook Jester	1565	2		1871	1	1	500
Hook Jester	1565	2		1876	1	1	500
Hook Jester	1565	2		1881	1	1	500
Hook Jester	1565	2		1886	1	1	500
Hook Jester	1565	2		6075	1	1	500
Hook Jester	1565	2		7392	1	1	30000
Hook Jester	1565	2		7393	1	1	20000
Hook Jester	1565	2		7394	1	1	10000
Battle Beast Soldier	1566	2		5008	1	1	30
Battle Beast Soldier	1566	2		5018	1	1	10
Battle Beast Soldier	1566	2		1856	1	1	500
Battle Beast Soldier	1566	2		1861	1	1	500
Battle Beast Soldier	1566	2		1891	1	1	500
Battle Beast Soldier	1566	2		1866	1	1	500
Battle Beast Soldier	1566	2		1871	1	1	500
Battle Beast Soldier	1566	2		1876	1	1	500
Battle Beast Soldier	1566	2		1881	1	1	500
Battle Beast Soldier	1566	2		1886	1	1	500
Battle Beast Soldier	1566	2		6075	1	1	500
Battle Beast Soldier	1566	2		7392	1	1	30000
Battle Beast Soldier	1566	2		7393	1	1	20000
Battle Beast Soldier	1566	2		7394	1	1	10000
Battle Beast Chaser	1567	2		5018	1	1	10
Battle Beast Chaser	1567	2		1856	1	1	500
Battle Beast Chaser	1567	2		1861	1	1	500
Battle Beast Chaser	1567	2		1891	1	1	500
Battle Beast Chaser	1567	2		1866	1	1	500
Battle Beast Chaser	1567	2		1871	1	1	500
Battle Beast Chaser	1567	2		1876	1	1	500
Battle Beast Chaser	1567	2		1881	1	1	500
Battle Beast Chaser	1567	2		1886	1	1	500
Battle Beast Chaser	1567	2		6075	1	1	500
Battle Beast Chaser	1567	2		7392	1	1	30000
Battle Beast Chaser	1567	2		7393	1	1	20000
Battle Beast Chaser	1567	2		7394	1	1	10000
Battle Beast Commander	1568	2		1856	1	1	500
Battle Beast Commander	1568	2		1861	1	1	500
Battle Beast Commander	1568	2		1891	1	1	500
Battle Beast Commander	1568	2		1866	1	1	500
Battle Beast Commander	1568	2		1871	1	1	500
Battle Beast Commander	1568	2		1876	1	1	500
Battle Beast Commander	1568	2		1881	1	1	500
Battle Beast Commander	1568	2		1886	1	1	500
Battle Beast Commander	1568	2		6075	1	1	500
Battle Beast Commander	1568	2		7392	1	1	30000
Battle Beast Commander	1568	2		7393	1	1	20000
Battle Beast Commander	1568	2		7394	1	1	10000
Battle Beast Commander	1568	2		5018	1	1	100000
Battle Beast Commander	1568	2		11305	1	1	100000
Spear Master Grey	1569	2		5010	1	1	15
Spear Master Grey	1569	2		5020	1	1	30
Spear Master Grey	1569	2		1857	1	1	500
Spear Master Grey	1569	2		1862	1	1	500
Spear Master Grey	1569	2		1892	1	1	500
Spear Master Grey	1569	2		1867	1	1	500
Spear Master Grey	1569	2		1872	1	1	500
Spear Master Grey	1569	2		1877	1	1	500
Spear Master Grey	1569	2		1882	1	1	500
Spear Master Grey	1569	2		1887	1	1	500
Spear Master Grey	1569	2		6076	1	1	500
Spear Master Grey	1569	2		7392	1	1	30000
Spear Master Grey	1569	2		7393	1	1	20000
Spear Master Grey	1569	2		7394	1	1	10000
Spear Master Green	1570	2		5010	1	1	15
Spear Master Green	1570	2		1857	1	1	500
Spear Master Green	1570	2		1862	1	1	500
Spear Master Green	1570	2		1892	1	1	500
Spear Master Green	1570	2		1867	1	1	500
Spear Master Green	1570	2		1872	1	1	500
Spear Master Green	1570	2		1877	1	1	500
Spear Master Green	1570	2		1882	1	1	500
Spear Master Green	1570	2		1887	1	1	500
Spear Master Green	1570	2		6076	1	1	500
Spear Master Green	1570	2		7392	1	1	30000
Spear Master Green	1570	2		7393	1	1	20000
Spear Master Green	1570	2		7394	1	1	10000
Spear Master Yellow	1571	2		5010	1	1	100000
Spear Master Yellow	1571	2		5020	1	1	30
Spear Master Yellow	1571	2		1857	1	1	500
Spear Master Yellow	1571	2		1862	1	1	500
Spear Master Yellow	1571	2		1892	1	1	500
Spear Master Yellow	1571	2		1867	1	1	500
Spear Master Yellow	1571	2		1872	1	1	500
Spear Master Yellow	1571	2		1877	1	1	500
Spear Master Yellow	1571	2		1882	1	1	500
Spear Master Yellow	1571	2		1887	1	1	500
Spear Master Yellow	1571	2		6076	1	1	500
Spear Master Yellow	1571	2		7392	1	1	30000
Spear Master Yellow	1571	2		7393	1	1	20000
Spear Master Yellow	1571	2		7394	1	1	10000
Spear Master Yellow	1571	2		11305	1	1	100000
Reptilian Soldier	1572	2		5011	1	1	30
Reptilian Soldier	1572	2		5021	1	1	30
Reptilian Soldier	1572	2		1857	1	1	500
Reptilian Soldier	1572	2		1862	1	1	500
Reptilian Soldier	1572	2		1892	1	1	500
Reptilian Soldier	1572	2		1867	1	1	500
Reptilian Soldier	1572	2		1872	1	1	500
Reptilian Soldier	1572	2		1877	1	1	500
Reptilian Soldier	1572	2		1882	1	1	500
Reptilian Soldier	1572	2		1887	1	1	500
Reptilian Soldier	1572	2		6076	1	1	500
Reptilian Soldier	1572	2		7392	1	1	30000
Reptilian Soldier	1572	2		7393	1	1	20000
Reptilian Soldier	1572	2		7394	1	1	10000
Reptilian Soldier	1572	2		14541	1	1	100
Volcano Wolf Form	1573	2		5008	1	1	30
Volcano Wolf Form	1573	2		5018	1	1	10
Volcano Wolf Form	1573	2		1856	1	1	500
Volcano Wolf Form	1573	2		1861	1	1	500
Volcano Wolf Form	1573	2		1891	1	1	500
Volcano Wolf Form	1573	2		1866	1	1	500
Volcano Wolf Form	1573	2		1871	1	1	500
Volcano Wolf Form	1573	2		1876	1	1	500
Volcano Wolf Form	1573	2		1881	1	1	500
Volcano Wolf Form	1573	2		1886	1	1	500
Volcano Wolf Form	1573	2		6075	1	1	500
Volcano Wolf Form	1573	2		7392	1	1	30000
Volcano Wolf Form	1573	2		7393	1	1	20000
Volcano Wolf Form	1573	2		7394	1	1	10000
Succubus Humble	1574	2		5012	1	1	30
Succubus Humble	1574	2		5022	1	1	30
Succubus Humble	1574	2		1857	1	1	500
Succubus Humble	1574	2		1862	1	1	500
Succubus Humble	1574	2		1892	1	1	500
Succubus Humble	1574	2		1867	1	1	500
Succubus Humble	1574	2		1872	1	1	500
Succubus Humble	1574	2		1877	1	1	500
Succubus Humble	1574	2		1882	1	1	500
Succubus Humble	1574	2		1887	1	1	500
Succubus Humble	1574	2		6076	1	1	500
Succubus Humble	1574	2		7392	1	1	30000
Succubus Humble	1574	2		7393	1	1	20000
Succubus Humble	1574	2		7394	1	1	10000
Succubus Humble	1574	2		14541	1	1	100
Winged Latch Deck	1575	2		5007	1	1	10
Winged Latch Deck	1575	2		1856	1	1	500
Winged Latch Deck	1575	2		1861	1	1	500
Winged Latch Deck	1575	2		1891	1	1	500
Winged Latch Deck	1575	2		1866	1	1	500
Winged Latch Deck	1575	2		1871	1	1	500
Winged Latch Deck	1575	2		1876	1	1	500
Winged Latch Deck	1575	2		1881	1	1	500
Winged Latch Deck	1575	2		1886	1	1	500
Winged Latch Deck	1575	2		6075	1	1	500
Winged Latch Deck	1575	2		7392	1	1	30000
Winged Latch Deck	1575	2		7393	1	1	20000
Winged Latch Deck	1575	2		7394	1	1	10000
Hungerman Walker	1576	2		5011	1	1	30
Hungerman Walker	1576	2		1857	1	1	500
Hungerman Walker	1576	2		1862	1	1	500
Hungerman Walker	1576	2		1892	1	1	500
Hungerman Walker	1576	2		1867	1	1	500
Hungerman Walker	1576	2		1872	1	1	500
Hungerman Walker	1576	2		1877	1	1	500
Hungerman Walker	1576	2		1882	1	1	500
Hungerman Walker	1576	2		1887	1	1	500
Hungerman Walker	1576	2		6076	1	1	500
Hungerman Walker	1576	2		7392	1	1	30000
Hungerman Walker	1576	2		7393	1	1	20000
Hungerman Walker	1576	2		7394	1	1	10000
Hungerman Walker	1576	2		14541	1	1	100
Ice Death Scorpion	1577	2		5009	1	1	20
Ice Death Scorpion	1577	2		5019	1	1	30
Ice Death Scorpion	1577	2		1857	1	1	500
Ice Death Scorpion	1577	2		1862	1	1	500
Ice Death Scorpion	1577	2		1892	1	1	500
Ice Death Scorpion	1577	2		1867	1	1	500
Ice Death Scorpion	1577	2		1872	1	1	500
Ice Death Scorpion	1577	2		1877	1	1	500
Ice Death Scorpion	1577	2		1882	1	1	500
Ice Death Scorpion	1577	2		1887	1	1	500
Ice Death Scorpion	1577	2		6076	1	1	500
Ice Death Scorpion	1577	2		7392	1	1	30000
Ice Death Scorpion	1577	2		7393	1	1	20000
Ice Death Scorpion	1577	2		7394	1	1	10000
Invader Tigerorus [CF FoP]	1578	4		14541	5	5	100000
Invader Tigerorus [CF FoP]	1578	4		6482	1	1	100000
Invader Tigerorus [CF FoP]	1578	4		14542	1	1	100000
Invader Tigerorus [CF FoP]	1578	4		14531	3	3	100000
Chainsword Dancer	1579	2		5011	1	1	30
Chainsword Dancer	1579	2		5021	1	1	30
Chainsword Dancer	1579	2		1857	1	1	500
Chainsword Dancer	1579	2		1862	1	1	500
Chainsword Dancer	1579	2		1892	1	1	500
Chainsword Dancer	1579	2		1867	1	1	500
Chainsword Dancer	1579	2		1872	1	1	500
Chainsword Dancer	1579	2		1877	1	1	500
Chainsword Dancer	1579	2		1882	1	1	500
Chainsword Dancer	1579	2		1887	1	1	500
Chainsword Dancer	1579	2		6076	1	1	500
Chainsword Dancer	1579	2		7392	1	1	30000
Chainsword Dancer	1579	2		7393	1	1	20000
Chainsword Dancer	1579	2		7394	1	1	10000
Chainsword Dancer	1579	2		14541	1	1	100
Minotaur Axe	1585	2		5011	1	1	30
Minotaur Axe	1585	2		1857	1	1	500
Minotaur Axe	1585	2		1862	1	1	500
Minotaur Axe	1585	2		1892	1	1	500
Minotaur Axe	1585	2		1867	1	1	500
Minotaur Axe	1585	2		1872	1	1	500
Minotaur Axe	1585	2		1877	1	1	500
Minotaur Axe	1585	2		1882	1	1	500
Minotaur Axe	1585	2		1887	1	1	500
Minotaur Axe	1585	2		6076	1	1	500
Minotaur Axe	1585	2		7392	1	1	30000
Minotaur Axe	1585	2		7393	1	1	20000
Minotaur Axe	1585	2		7394	1	1	10000
Minotaur Axe	1585	2		14541	1	1	100
Feathered Wing Soldier	1586	2		1856	1	1	500
Feathered Wing Soldier	1586	2		1861	1	1	500
Feathered Wing Soldier	1586	2		1891	1	1	500
Feathered Wing Soldier	1586	2		1866	1	1	500
Feathered Wing Soldier	1586	2		1871	1	1	500
Feathered Wing Soldier	1586	2		1876	1	1	500
Feathered Wing Soldier	1586	2		1881	1	1	500
Feathered Wing Soldier	1586	2		1886	1	1	500
Feathered Wing Soldier	1586	2		6075	1	1	500
Feathered Wing Soldier	1586	2		7392	1	1	30000
Feathered Wing Soldier	1586	2		7393	1	1	20000
Feathered Wing Soldier	1586	2		7394	1	1	10000
Serpent Witch	1587	2		5011	1	1	30
Serpent Witch	1587	2		5021	1	1	30
Serpent Witch	1587	2		1857	1	1	500
Serpent Witch	1587	2		1862	1	1	500
Serpent Witch	1587	2		1892	1	1	500
Serpent Witch	1587	2		1867	1	1	500
Serpent Witch	1587	2		1872	1	1	500
Serpent Witch	1587	2		1877	1	1	500
Serpent Witch	1587	2		1882	1	1	500
Serpent Witch	1587	2		1887	1	1	500
Serpent Witch	1587	2		6076	1	1	500
Serpent Witch	1587	2		7392	1	1	30000
Serpent Witch	1587	2		7393	1	1	20000
Serpent Witch	1587	2		7394	1	1	10000
Serpent Witch	1587	2		14541	1	1	100
Rattleviper	1588	2		1857	1	1	500
Rattleviper	1588	2		1862	1	1	500
Rattleviper	1588	2		1892	1	1	500
Rattleviper	1588	2		1867	1	1	500
Rattleviper	1588	2		1872	1	1	500
Rattleviper	1588	2		1877	1	1	500
Rattleviper	1588	2		1882	1	1	500
Rattleviper	1588	2		1887	1	1	500
Rattleviper	1588	2		6076	1	1	500
Rattleviper	1588	2		7392	1	1	30000
Rattleviper	1588	2		7393	1	1	20000
Rattleviper	1588	2		7394	1	1	10000
Rattleviper	1588	2		14541	1	1	100
Sabre Marylith	1589	2		5021	1	1	30
Sabre Marylith	1589	2		1857	1	1	500
Sabre Marylith	1589	2		1862	1	1	500
Sabre Marylith	1589	2		1892	1	1	500
Sabre Marylith	1589	2		1867	1	1	500
Sabre Marylith	1589	2		1872	1	1	500
Sabre Marylith	1589	2		1877	1	1	500
Sabre Marylith	1589	2		1882	1	1	500
Sabre Marylith	1589	2		1887	1	1	500
Sabre Marylith	1589	2		6076	1	1	500
Sabre Marylith	1589	2		7392	1	1	30000
Sabre Marylith	1589	2		7393	1	1	20000
Sabre Marylith	1589	2		7394	1	1	10000
Sabre Marylith	1589	2		14541	1	1	100
Sky Avenger Soldier	1590	1		5012	1	1	30
Sky Avenger Soldier	1590	1		1857	1	1	500
Sky Avenger Soldier	1590	1		1862	1	1	500
Sky Avenger Soldier	1590	1		1892	1	1	500
Sky Avenger Soldier	1590	1		1867	1	1	500
Sky Avenger Soldier	1590	1		1872	1	1	500
Sky Avenger Soldier	1590	1		1877	1	1	500
Sky Avenger Soldier	1590	1		1882	1	1	500
Sky Avenger Soldier	1590	1		1887	1	1	500
Sky Avenger Soldier	1590	1		6076	1	1	500
Sky Avenger Soldier	1590	1		7392	1	1	30000
Sky Avenger Soldier	1590	1		7393	1	1	20000
Sky Avenger Soldier	1590	1		7394	1	1	10000
Sky Avenger Soldier	1590	1		14541	1	1	100
Event Monster in Land of Ice	1726	1		12799	1	1	100000
Event Monster in Frozen	1727	1		12799	1	1	100000
Irion Gest	1735	2		5006	1	1	20
Irion Gest	1735	2		5027	1	1	30
Irion Gest	1735	2		1855	1	1	500
Irion Gest	1735	2		1860	1	1	500
Irion Gest	1735	2		1890	1	1	500
Irion Gest	1735	2		1865	1	1	500
Irion Gest	1735	2		1870	1	1	500
Irion Gest	1735	2		1875	1	1	500
Irion Gest	1735	2		1880	1	1	500
Irion Gest	1735	2		1885	1	1	500
Irion Gest	1735	2		6074	1	1	500
Patriot Slave	1739	1		14589	1	1	900
Patriot Slave	1739	1		1175	1	1	100
Patriot Slave	1739	1		1178	1	1	100
Patriot Slave	1739	1		7392	1	1	10000
Patriot Slave	1739	1		3311	1	1	250
Patriot Sergeant	1740	2		14531	1	1	250
Patriot Sergeant	1740	2		14589	1	1	2000
Patriot Sergeant	1740	2		6351	1	1	800
Patriot Sergeant	1740	2		13588	1	1	80
Patriot Sergeant	1740	2		13589	1	1	80
Patriot Sergeant	1740	2		13590	1	1	80
Patriot Sergeant	1740	2		13591	1	1	80
Patriot Sergeant	1740	2		13592	1	1	80
Patriot Sergeant	1740	2		13598	1	1	350
Patriot Sergeant	1740	2		7394	1	1	10000
Patriot Sergeant	1740	2		3311	1	1	500
Patriot Marauder	1741	1		14531	1	1	167
Patriot Marauder	1741	1		14589	1	1	1350
Patriot Marauder	1741	1		13588	1	1	45
Patriot Marauder	1741	1		13589	1	1	45
Patriot Marauder	1741	1		13590	1	1	45
Patriot Marauder	1741	1		13591	1	1	45
Patriot Marauder	1741	1		13592	1	1	45
Patriot Marauder	1741	1		13598	1	1	200
Patriot Marauder	1741	1		7393	1	1	10000
Patriot Marauder	1741	1		3311	1	1	500
Patriot Marauder	1741	1		6351	1	1	400
Regia	1748	2		5005	1	1	30
Regia	1748	2		5028	1	1	30
Regia	1748	2		1855	1	1	500
Regia	1748	2		1860	1	1	500
Regia	1748	2		1890	1	1	500
Regia	1748	2		1865	1	1	500
Regia	1748	2		1870	1	1	500
Regia	1748	2		1875	1	1	500
Regia	1748	2		1880	1	1	500
Regia	1748	2		1885	1	1	500
Regia	1748	2		6074	1	1	500
Bayal	1749	2		5005	1	1	30
Bayal	1749	2		5028	1	1	30
Bayal	1749	2		1855	1	1	500
Bayal	1749	2		1860	1	1	500
Bayal	1749	2		1890	1	1	500
Bayal	1749	2		1865	1	1	500
Bayal	1749	2		1870	1	1	500
Bayal	1749	2		1875	1	1	500
Bayal	1749	2		1880	1	1	500
Bayal	1749	2		1885	1	1	500
Bayal	1749	2		6074	1	1	500
Irysha	1750	2		5006	1	1	20
Irysha	1750	2		5027	1	1	30
Irysha	1750	2		1855	1	1	500
Irysha	1750	2		1860	1	1	500
Irysha	1750	2		1890	1	1	500
Irysha	1750	2		1865	1	1	500
Irysha	1750	2		1870	1	1	500
Irysha	1750	2		1875	1	1	500
Irysha	1750	2		1880	1	1	500
Irysha	1750	2		1885	1	1	500
Irysha	1750	2		6074	1	1	500
Felicia	1751	2		5006	1	1	20
Felicia	1751	2		5027	1	1	30
Felicia	1751	2		1855	1	1	500
Felicia	1751	2		1860	1	1	500
Felicia	1751	2		1890	1	1	500
Felicia	1751	2		1865	1	1	500
Felicia	1751	2		1870	1	1	500
Felicia	1751	2		1875	1	1	500
Felicia	1751	2		1880	1	1	500
Felicia	1751	2		1885	1	1	500
Felicia	1751	2		6074	1	1	500
Kerg	1752	1		5005	1	1	30
Berudin	1753	2		5027	1	1	30
Berudin	1753	2		1855	1	1	500
Berudin	1753	2		1860	1	1	500
Berudin	1753	2		1890	1	1	500
Berudin	1753	2		1865	1	1	500
Berudin	1753	2		1870	1	1	500
Berudin	1753	2		1875	1	1	500
Berudin	1753	2		1880	1	1	500
Berudin	1753	2		1885	1	1	500
Berudin	1753	2		6074	1	1	500
Bellihart	1754	2		5006	1	1	20
Bellihart	1754	2		1855	1	1	500
Bellihart	1754	2		1860	1	1	500
Bellihart	1754	2		1890	1	1	500
Bellihart	1754	2		1865	1	1	500
Bellihart	1754	2		1870	1	1	500
Bellihart	1754	2		1875	1	1	500
Bellihart	1754	2		1880	1	1	500
Bellihart	1754	2		1885	1	1	500
Bellihart	1754	2		6074	1	1	500
Shylock	1755	2		5006	1	1	20
Shylock	1755	2		1855	1	1	500
Shylock	1755	2		1860	1	1	500
Shylock	1755	2		1890	1	1	500
Shylock	1755	2		1865	1	1	500
Shylock	1755	2		1870	1	1	500
Shylock	1755	2		1875	1	1	500
Shylock	1755	2		1880	1	1	500
Shylock	1755	2		1885	1	1	500
Shylock	1755	2		6074	1	1	500
Guldin	1756	2		5007	1	1	10
Guldin	1756	2		5015	1	1	20
Guldin	1756	2		5016	1	1	25
Guldin	1756	2		5017	1	1	30
Guldin	1756	2		1856	1	1	500
Guldin	1756	2		1861	1	1	500
Guldin	1756	2		1891	1	1	500
Guldin	1756	2		1866	1	1	500
Guldin	1756	2		1871	1	1	500
Guldin	1756	2		1876	1	1	500
Guldin	1756	2		1881	1	1	500
Guldin	1756	2		1886	1	1	500
Guldin	1756	2		6075	1	1	500
Chariot Shooter	1766	1		14590	1	1	900
Chariot Shooter	1766	1		1175	1	1	50
Chariot Shooter	1766	1		1178	1	1	50
Chariot Shooter	1766	1		7392	1	1	10000
Chariot Charger	1767	1		14531	1	1	167
Chariot Charger	1767	1		14590	1	1	1350
Chariot Charger	1767	1		13588	1	1	45
Chariot Charger	1767	1		13589	1	1	45
Chariot Charger	1767	1		13590	1	1	45
Chariot Charger	1767	1		13591	1	1	45
Chariot Charger	1767	1		13592	1	1	45
Chariot Charger	1767	1		13598	1	1	200
Chariot Charger	1767	1		7393	1	1	10000
Chariot Charger	1767	1		3311	1	1	500
Chariot Charger	1767	1		6351	1	1	400
Chariot Gladiator	1768	2		14531	1	1	250
Chariot Gladiator	1768	2		14590	1	1	2000
Chariot Gladiator	1768	2		6351	1	1	800
Chariot Gladiator	1768	2		13588	1	1	80
Chariot Gladiator	1768	2		13589	1	1	80
Chariot Gladiator	1768	2		13590	1	1	80
Chariot Gladiator	1768	2		13591	1	1	80
Chariot Gladiator	1768	2		13592	1	1	80
Chariot Gladiator	1768	2		13598	1	1	350
Chariot Gladiator	1768	2		7394	1	1	10000
Chariot Gladiator	1768	2		3311	1	1	500
Forsaken Rain	1777	2		5009	1	1	20
Forsaken Rain	1777	2		1856	1	1	500
Forsaken Rain	1777	2		1861	1	1	500
Forsaken Rain	1777	2		1891	1	1	500
Forsaken Rain	1777	2		1866	1	1	500
Forsaken Rain	1777	2		1871	1	1	500
Forsaken Rain	1777	2		1876	1	1	500
Forsaken Rain	1777	2		1881	1	1	500
Forsaken Rain	1777	2		1886	1	1	500
Forsaken Rain	1777	2		6075	1	1	500
Haken Hollow	1780	2		5008	1	1	30
Haken Hollow	1780	2		1856	1	1	500
Haken Hollow	1780	2		1861	1	1	500
Haken Hollow	1780	2		1891	1	1	500
Haken Hollow	1780	2		1866	1	1	500
Haken Hollow	1780	2		1871	1	1	500
Haken Hollow	1780	2		1876	1	1	500
Haken Hollow	1780	2		1881	1	1	500
Haken Hollow	1780	2		1886	1	1	500
Haken Hollow	1780	2		6075	1	1	500
Lanternrider Slave	1781	1		14591	1	1	900
Lanternrider Slave	1781	1		1175	1	1	100
Lanternrider Slave	1781	1		1178	1	1	100
Lanternrider Slave	1781	1		7392	1	1	10000
Lanternrider Slave	1781	1		3311	1	1	250
Lanternrider Marauder	1782	1		14531	1	1	100
Lanternrider Marauder	1782	1		14591	1	1	1350
Lanternrider Marauder	1782	1		13588	1	1	45
Lanternrider Marauder	1782	1		13589	1	1	45
Lanternrider Marauder	1782	1		13590	1	1	45
Lanternrider Marauder	1782	1		13591	1	1	45
Lanternrider Marauder	1782	1		13592	1	1	45
Lanternrider Marauder	1782	1		13598	1	1	200
Lanternrider Marauder	1782	1		7393	1	1	10000
Lanternrider Marauder	1782	1		3311	1	1	500
Lanternrider Marauder	1782	1		6351	1	1	400
Lanternrider Sergeant	1783	2		14531	1	1	200
Lanternrider Sergeant	1783	2		14591	1	1	2000
Lanternrider Sergeant	1783	2		6351	1	1	800
Lanternrider Sergeant	1783	2		13588	1	1	80
Lanternrider Sergeant	1783	2		13589	1	1	80
Lanternrider Sergeant	1783	2		13590	1	1	80
Lanternrider Sergeant	1783	2		13591	1	1	80
Lanternrider Sergeant	1783	2		13592	1	1	80
Lanternrider Sergeant	1783	2		13598	1	1	350
Lanternrider Sergeant	1783	2		7394	1	1	10000
Lanternrider Sergeant	1783	2		3311	1	1	500
Nine Vital	1786	2		5019	1	1	30
Nine Vital	1786	2		5009	1	1	20
Nine Vital	1786	2		1856	1	1	500
Nine Vital	1786	2		1861	1	1	500
